role,participant,pl_brl_current,pl_dated_brl_current,vehicles_current,funds_current,share_current,dated_coverage_current,rank_current,pl_brl_previous,pl_dated_brl_previous,vehicles_previous,funds_previous,share_previous,dated_coverage_previous,rank_previous,delta_pl_brl,delta_share_pp,delta_rank,competencia_current,competencia_previous,history_quality
gestor,MAINU INVESTIMENTOS LTDA,105818464.96000001,105818464.96000001,2.0,2.0,0.00011039596059482459,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105818464.96000001,0.01103959605948246,-300.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,POLO CAPITAL INTERNACIONAL GESTAO DE RECURSOS LTDA,103145568.61999999,103145568.61999999,2.0,2.0,0.00010760744009288541,1.0,301.0,87655108.41,0.0,2.0,2.0,0.00011200499367621815,0.0,309.0,15490460.209999993,-0.0004397553583332744,8.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MRB CAPITAL GESTORA DE RECURSOS LTDA,101329095.86,101329095.86,2.0,2.0,0.00010571239034603515,1.0,302.0,65049917.24,986123.67,3.0,3.0,8.312026191360585e-05,0.015159491538808913,332.0,36279178.62,0.00225921284324293,30.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,APEX ASSET MANAGEMENT LTDA,99735337.92999999,99735337.92999999,3.0,3.0,0.00010404968962830618,1.0,303.0,1671915553.92,1465224541.99,11.0,11.0,0.0021363602697069594,0.876374729904636,83.0,-1572180215.99,-0.20323105800786534,-220.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ATIVA ASSET LTDA,98331024.33999999,98331024.33999999,4.0,4.0,0.00010258462823469194,1.0,304.0,120327465.28,0.0,4.0,4.0,0.0001537534689332975,0.0,281.0,-21996440.940000013,-0.005116884069860558,-23.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BRASFOR CAPITAL GESTAO DE RECURSOS LTDA,98324725.69,98324725.69,1.0,1.0,0.00010257805711766182,1.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98324725.69,0.010257805711766182,-305.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BRAX INVESTIMENTOS LTDA,98245710.22999999,98245710.22999999,2.0,2.0,0.00010249562360653651,1.0,306.0,99906702.83,0.0,2.0,2.0,0.00012765998264864796,0.0,297.0,-1660992.600000009,-0.002516435904211145,-9.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CPV CAPITAL GESTAO DE RECURSOS LTDA,97904939.77000001,97904939.77000001,3.0,3.0,0.00010214011209643987,1.0,307.0,21275656.2,0.0,2.0,2.0,2.718586265380208e-05,0.0,425.0,76629283.57000001,0.00749542494426378,118.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PORTO SEGURO GESTORA DE RECURSOS LTDA,97463720.39,97463720.39,2.0,2.0,0.00010167980644650849,1.0,308.0,68909168.53999999,0.0,2.0,2.0,8.805158223585785e-05,0.0,328.0,28554551.85000001,0.0013628224210650642,20.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LAKEWOOD GESTAO DE RECURSOS LTDA,95142495.54,95142495.54,1.0,1.0,9.925817004147094e-05,1.0,309.0,412990983.69,412990983.69,2.0,2.0,0.0005277165627377902,1.0,174.0,-317848488.15,-0.042845839269631925,-135.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AROEIRA ASSET GESTAO DE RECURSOS LTDA,94492740.73,94492740.73,1.0,1.0,9.858030813496745e-05,1.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94492740.73,0.009858030813496744,-310.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MONETIZA INVESTIMENTOS LTDA,91732700.25,91732700.25,4.0,4.0,9.570087381142686e-05,1.0,311.0,34175317.43,28834385.58,3.0,3.0,4.366894619222453e-05,0.8437196125262149,389.0,57557382.82,0.005203192761920232,78.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VINCI CAPITAL GESTORA DE RECURSOS LTDA,88945866.97,88945866.97,1.0,1.0,9.279348768482295e-05,1.0,312.0,108695176.17,0.0,1.0,1.0,0.00013888982331310848,0.0,289.0,-19749309.200000003,-0.004609633562828553,-23.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CHESS CAPITAL LTDA,88301273.54,88301273.54,1.0,1.0,9.212101042931881e-05,1.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88301273.54,0.00921210104293188,-313.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HCS GROUP S.A,86485721.42999999,86485721.42999999,2.0,2.0,9.022692115795039e-05,1.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86485721.42999999,0.009022692115795039,-314.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SOMACRED ASSET LTDA,85560666.69,85560666.69,3.0,3.0,8.926185039583247e-05,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85560666.69,0.008926185039583248,-315.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CITRINO GESTAO DE RECURSOS LTDA,85172361.57,85172361.57,2.0,2.0,8.885674797119898e-05,1.0,316.0,51688110.760000005,51688110.760000005,2.0,2.0,6.604665288565198e-05,1.0,354.0,33484250.809999987,0.0022810095085547,38.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HINOV CAPITAL GESTAO DE RECURSOS LTDA,85115564.14,85115564.14,4.0,4.0,8.879749359771572e-05,1.0,317.0,84607766.82000001,0.0,3.0,3.0,0.0001081111250619585,0.0,315.0,507797.31999999285,-0.001931363146424279,-2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MOSAICO GESTORA DE RECURSOS LTDA,82003562.39,82003562.39,7.0,7.0,8.555087286196898e-05,1.0,318.0,34640222.14,0.0,4.0,4.0,4.4262997697586125e-05,0.0,388.0,47363340.25,0.0041287875164382854,70.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BRAINVEST ASSESSORIA FINANCEIRA E GESTAO DE RECURSOS LTDA,80088861.72,80088861.72,2.0,2.0,8.35533460617446e-05,1.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80088861.72,0.00835533460617446,-319.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ALAMEDA CAPITAL GESTORA DE INVESTIMENTOS LTDA,79282673.65,79282673.65,4.0,4.0,8.271228390457402e-05,1.0,320.0,61417638.65,0.0,2.0,2.0,7.847896549765389e-05,0.0,338.0,17865035.000000007,0.00042333184069201317,18.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EMPIRICUS ASSET MANAGEMENT LTDA,78820739.73,78820739.73,1.0,1.0,8.223036764497783e-05,1.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78820739.73,0.008223036764497784,-321.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MEZZUS CAPITAL LTDA,77882390.71,77882390.71,1.0,1.0,8.125142751883567e-05,1.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77882390.71,0.008125142751883566,-322.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CAPITANIA INVEST S/A,76304762.42,76304762.42,2.0,2.0,7.960555417714663e-05,1.0,323.0,18245494.69,18245494.69,1.0,1.0,2.331394660781439e-05,1.0,432.0,58059267.730000004,0.005629160756933224,109.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EVOLVE CAPITAL GESTAO DE RECURSOS LTDA,76144373.1,76144373.1,1.0,1.0,7.943822673521819e-05,1.0,324.0,55642317.47,0.0,1.0,1.0,7.109930646833219e-05,0.0,348.0,20502055.629999995,0.0008338920266885998,24.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HUMU ASSET GESTORA DE RECURSOS LTDA,75086074.45,75086074.45,4.0,4.0,7.833414819744013e-05,1.0,325.0,22005911.63,0.0,2.0,2.0,2.8118977178475266e-05,0.0,423.0,53080162.82000001,0.0050215171018964866,98.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NAVORA - GESTAO DE RECURSOS S.A,72907655.67,72907655.67,2.0,2.0,7.606149536802315e-05,1.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72907655.67,0.007606149536802315,-326.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,POSITIVA INVESTIMENTOS LTDA,72744112.69,72744112.69,5.0,5.0,7.589087784505619e-05,1.0,327.0,246998829.24,189722010.65,5.0,5.0,0.000315613120659872,0.7681089470495176,215.0,-174254716.55,-0.023972224281481578,-112.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ALB ASSET LTDA,72143240.99,72143240.99,1.0,1.0,7.52640136343457e-05,1.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72143240.99,0.00752640136343457,-328.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VEGA ASSET MANAGEMENT LTDA,71174153.27,71174153.27,1.0,1.0,7.425300511338021e-05,1.0,329.0,2369326.46,0.0,1.0,1.0,3.02750632544904e-06,0.0,477.0,68804826.81,0.007122549878793118,148.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,STONEX INVESTIMENTOS LTDA,70252340.58,70252340.58,1.0,1.0,7.329131664587582e-05,1.0,330.0,157488708.27,0.0,1.0,1.0,0.0002012378068298041,0.0,258.0,-87236367.69000001,-0.012794649018392829,-72.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SONAR SERVICOS DE INVESTIMENTO LTDA,67968146.3,67968146.3,1.0,1.0,7.090831267940245e-05,1.0,331.0,45971647.29,45971647.29,1.0,1.0,5.8742201765554596e-05,1.0,362.0,21996499.009999998,0.0012166110913847854,31.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARANDU WM GESTORA DE PATRIMONIO LTDA,67270797.26,67270797.26,4.0,4.0,7.018079771148283e-05,1.0,332.0,506444765.16,128641738.31,7.0,7.0,0.0006471310542880839,0.254009414569343,159.0,-439173967.90000004,-0.05769502565766011,-173.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,XVI CAPITAL LTDA,67242429.73,67242429.73,3.0,3.0,7.015120305874206e-05,1.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67242429.73,0.007015120305874206,-333.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,DEL MONTE - GESTAO DE INVESTIMENTOS LTDA,66930748.59,66930748.59,1.0,1.0,6.982603921458124e-05,1.0,334.0,51584531.04,0.0,1.0,1.0,6.591429955115697e-05,0.0,355.0,15346217.550000004,0.000391173966342427,21.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RJ GESTAO DE RECURSOS LTDA,65877953.45999999,65877953.45999999,5.0,5.0,6.872770226809617e-05,1.0,335.0,41415311.22,41415311.22,5.0,5.0,5.292015212162472e-05,1.0,376.0,24462642.239999995,0.001580755014647145,41.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PERENNE INVESTIMENTOS LTDA,65828730.49,65828730.49,2.0,2.0,6.867635001063776e-05,1.0,336.0,64949057.73,0.0,1.0,1.0,8.299138444160619e-05,0.0,333.0,879672.7600000054,-0.0014315034430968426,-3.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BUILDERS VC GESTORA DE RECURSOS LTDA,64068017.26,64068017.26,2.0,2.0,6.683947183978788e-05,1.0,337.0,57870598.18,57870598.18,2.0,2.0,7.394658566699572e-05,1.0,343.0,6197419.079999998,-0.0007107113827207844,6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,KIJANI GESTORA DE RECURSOS LTDA,63727843.25,63727843.25,1.0,1.0,6.648458258092802e-05,1.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63727843.25,0.006648458258092802,-338.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GRAPHEN INVESTIMENTOS LTDA,63526105.53,63526105.53,4.0,4.0,6.627411808972577e-05,1.0,339.0,213601066.73,0.0,5.0,5.0,0.00027293772790083873,0.0,235.0,-150074961.2,-0.020666360981111295,-104.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PRX CAPITAL LTDA,63354903.05,63354903.05,3.0,3.0,6.609550973207324e-05,1.0,340.0,85349491.74,0.0,1.0,1.0,0.00010905889520885634,0.0,314.0,-21994588.689999998,-0.00429633854767831,-26.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LATINOAMERICANA DE INVESTIMENTOS E CAPITAL LTDA,62981448.75,62981448.75,1.0,1.0,6.570590054427836e-05,1.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62981448.75,0.006570590054427836,-341.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,BLUE ASSET GESTAO DE RECURSOS LTDA,62535085.35,62535085.35,1.0,1.0,6.52402283543066e-05,1.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62535085.35,0.00652402283543066,-342.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,JAZZ CAPITAL LTDA,62156218.21,62156218.21,2.0,2.0,6.484497217785457e-05,1.0,343.0,37755178.51,0.0,1.0,1.0,4.824326393479886e-05,0.0,383.0,24401039.700000003,0.0016601708243055707,40.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,3J GESTORA DE RECURSOS LTDA. - ME,61010826.25,61010826.25,3.0,3.0,6.365003284727945e-05,1.0,344.0,4755859.95,0.0,1.0,1.0,6.0769996556636416e-06,0.0,469.0,56254966.3,0.005757303319161581,125.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ABSOLUTE DHAMA GESTAO DE INVESTIMENTOS LTDA,60349961.64,60349961.64,3.0,3.0,6.296058055299742e-05,1.0,345.0,37300416.49,0.0,2.0,2.0,4.766217267727584e-05,0.0,384.0,23049545.15,0.0015298407875721583,39.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OBY CAPITAL GESTORA DE RECURSOS LTDA,59037193.74,59037193.74,1.0,1.0,6.159102493325438e-05,1.0,346.0,30944868.37,0.0,1.0,1.0,3.9541104323109165e-05,0.0,395.0,28092325.37,0.002204992061014522,49.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NEST INTERNATIONAL ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIARIOS LTDA,58962037.559999995,58962037.559999995,2.0,2.0,6.151261764688073e-05,1.0,347.0,12375190.08,0.0,1.0,1.0,1.5812918514333484e-05,0.0,445.0,46586847.48,0.0045699699132547246,98.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SETE ASSET MANAGEMENT LTDA,56276148.17,56276148.17,3.0,3.0,5.8710542041526035e-05,1.0,348.0,3040102.82,0.0,2.0,2.0,3.884618972079291e-06,0.0,475.0,53236045.35,0.005482592306944674,127.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HECTARE CAPITAL GESTORA DE RECURSOS LTDA,53118459.34,53118459.34,1.0,1.0,5.5416257893866465e-05,1.0,349.0,51510224.73,0.0,1.0,1.0,6.581935154490132e-05,0.0,356.0,1608234.6100000069,-0.0010403093651034853,7.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TAG CAPITAL LTDA,51447025.99,51447025.99,1.0,1.0,5.367252167246857e-05,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51447025.99,0.005367252167246857,-350.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CORCOVADO INVESTIMENTOS GESTAO DE RECURSOS LTDA,50372161.15,50372161.15,1.0,1.0,5.2551160324368716e-05,1.0,351.0,37054942.71,0.0,1.0,1.0,4.7348508252289046e-05,0.0,385.0,13317218.439999998,0.000520265207207967,34.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ARANDU SPECIAL SITUATIONS GESTAO DE RECURSOS LTDA,50201402.36,50201402.36,4.0,4.0,5.237301484986022e-05,1.0,352.0,36943493.36,0.0,3.0,3.0,4.7206099167771334e-05,0.0,386.0,13257909.0,0.0005166915682088887,34.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MAUD CAPITAL GESTORA DE ATIVOS LTDA,49957068.5,49957068.5,3.0,3.0,5.2118111594641607e-05,1.0,353.0,46192874.83,30389182.15,3.0,3.0,5.902488453976103e-05,0.6578759659761145,361.0,3764193.670000002,-0.0006906772945119426,8.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LORINVEST GESTAO DE RECURSOS LTDA,48807381.21,48807381.21,1.0,1.0,5.091869112666196e-05,1.0,354.0,28626834.41,0.0,1.0,1.0,3.6579139142293306e-05,0.0,398.0,20180546.8,0.0014339551984368652,44.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NEVES ASSET MANAGEMENT LTDA,48277805.75,48277805.75,1.0,1.0,5.036620728902318e-05,1.0,355.0,3918078.33,0.0,1.0,1.0,5.006489028818684e-06,0.0,471.0,44359727.42,0.004535971826020449,116.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ONZE GESTORA DE INVESTIMENTOS LTDA,48093819.25,48093819.25,2.0,2.0,5.01742619001758e-05,1.0,356.0,9850977.38,0.0,1.0,1.0,1.2587499795112833e-05,0.0,453.0,38242841.87,0.0037586762105062963,97.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AGG INVESTIMENTOS LTDA,47167722.96,47167722.96,3.0,3.0,4.920810453268328e-05,1.0,357.0,44628768.4,0.0,2.0,2.0,5.702628190291693e-05,0.0,366.0,2538954.5600000024,-0.0007818177370233653,9.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PROPRIO CAPITAL GESTAO DE RECURSOS LTDA,46647257.95,46647257.95,1.0,1.0,4.866512524493172e-05,1.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46647257.95,0.004866512524493172,-358.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AXOR ASSET,46527520.38,46527520.38,1.0,1.0,4.854020806658825e-05,1.0,359.0,42052267.11,0.0,1.0,1.0,5.3734049243259465e-05,0.0,372.0,4475253.270000003,-0.0005193841176671215,13.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,KOMATU GESTORA DE RECURSOS LTDA,45969692.45,45969692.45,1.0,1.0,4.7958249613474696e-05,1.0,360.0,43200105.81,0.0,1.0,1.0,5.520074831724237e-05,0.0,369.0,2769586.6400000006,-0.0007242498703767677,9.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IBBRA GESTAO DE RECURSOS LTDA,43320850.55,43320850.55,1.0,1.0,4.5194824098609606e-05,1.0,361.0,43564105.09,43564105.09,1.0,1.0,5.566586367439704e-05,1.0,367.0,-243254.54000000656,-0.0010471039575787433,6.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AF INVEST ADMINISTRACAO DE RECURSOS LTDA,43143014.66,43143014.66,5.0,5.0,4.5009295382877374e-05,1.0,362.0,1482519.91,1482519.91,1.0,1.0,1.894352036708838e-06,1.0,488.0,41660494.75,0.004311494334616853,126.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PRIVATTO ADMINISTRACAO DE PATRIMONIO LTDA,42135795.97,42135795.97,2.0,2.0,4.3958506422239526e-05,1.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42135795.97,0.004395850642223953,-363.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,B6 GESTORA DE RECURSOS LTDA,41201369.7,41201369.7,4.0,4.0,4.298365873643457e-05,1.0,364.0,40112497.14,11669167.04,4.0,4.0,5.125542675149398e-05,0.29091100958567745,378.0,1088872.5600000024,-0.0008271768015059409,14.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,A5 GESTAO DE INVESTIMENTOS LTDA,40844097.92,40844097.92,1.0,1.0,4.261093209216288e-05,1.0,365.0,45732486.96,0.0,1.0,1.0,5.843660461628227e-05,0.0,363.0,-4888389.039999999,-0.0015825672524119394,-2.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LEGATUS CAPITAL GESTORA DE RECURSOS LTDA,40448303.62,40448303.62,7.0,7.0,4.2198016520547156e-05,1.0,366.0,44909294.62,27293563.7,7.0,7.0,5.7384736054272794e-05,0.6077486616288341,365.0,-4460991.0,-0.0015186719533725637,-1.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PLURAL GESTAO DE RECURSOS LTDA,40314977.89,40314977.89,4.0,4.0,4.2058923385517086e-05,1.0,367.0,25176224.44,0.0,4.0,4.0,3.21699774302207e-05,0.0,414.0,15138753.45,0.0009888945955296386,47.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,AWARE GESTAO DE RECURSOS LTDA,39891540.35,39891540.35,1.0,1.0,4.161716878250069e-05,1.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39891540.35,0.004161716878250069,-368.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LUCAS ESPERANCA NAPOLITANO,38424092.17,38424092.17,1.0,1.0,4.0086241722507294e-05,1.0,369.0,2343714879.02,0.0,3.0,3.0,0.0029947800529278186,0.0,64.0,-2305290786.85,-0.2954693811205311,-305.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NIKOS GESTAO DE RECURSOS LTDA,38350887.01,38350887.01,1.0,1.0,4.0009869853365616e-05,1.0,370.0,39408953.55,39408953.55,1.0,1.0,5.035644440148294e-05,1.0,381.0,-1058066.539999999,-0.0010346574548117326,11.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HIKE CAPITAL GESTORA DE RECURSOS LTDA,37380793.57,37380793.57,1.0,1.0,3.8997812106959825e-05,1.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37380793.57,0.0038997812106959825,-371.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,STEN GESTAO PATRIMONIAL LTDA,36525493.84,36525493.84,1.0,1.0,3.810551381737931e-05,1.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36525493.84,0.0038105513817379313,-372.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SQUALO CAPITAL GESTORA DE RECURSOS LTDA,36076534.47,36076534.47,3.0,3.0,3.763713336092558e-05,1.0,373.0,98808662.53,98808662.53,2.0,2.0,0.00012625691557031552,1.0,299.0,-62732128.06,-0.008861978220938994,-74.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,DEZESSEIS DEZOITO GESTAO DE RECURSOS LTDA,35956789.489999995,35956789.489999995,2.0,2.0,3.75122084520403e-05,1.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35956789.489999995,0.00375122084520403,-374.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GAMA INVESTIMENTOS LTDA,35655669.43,35655669.43,1.0,1.0,3.719806253912579e-05,1.0,375.0,33599561.01,0.0,1.0,1.0,4.293324926193832e-05,0.0,391.0,2056108.4200000018,-0.0005735186722812523,16.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SENECA ASSET MANAGEMENT LTDA,35462328.48,35462328.48,1.0,1.0,3.6996358045438095e-05,1.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35462328.48,0.0036996358045438093,-376.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GERIBA INVESTIMENTOS LTDA,35173655.370000005,35173655.370000005,4.0,3.0,3.669519751274287e-05,1.0,377.0,270829026.85,38280385.33,5.0,4.0,0.00034606315581500025,0.14134520872905465,213.0,-235655371.48000002,-0.03093679583022574,-164.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
