regra,cnpj_fundo,nome_fidc,competencias_afetadas,pl_max,classificacao_atual,classificacao_potencial,motivo,evidencia,acao_sugerida
multicarteira_com_classificacao_especifica,40770569000150,ENDLESS SUMMIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",230329129.61,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1124750 p. 28 [precatórios e requisitórios contra entes públicos]: NTO MERCANTIL E PRESTACAO DE SERVICOS, CELEBRADAS ENTRE AS CEDENTES E OS DEVEDORES/SACADOS, BEM COMO AQUELES DECORRENTES DE ACOES JUDICIAIS E/OU PROCEDIMENTOS ARBITRAIS, INCLUINDO PRECATORIOS E PRE-PRECATORIOS; (II) VALORES MOBILIARIOS REPRESENTATIVOS DE CREDITO; (III) CERTIFICADOS DE RECEBIVEIS E OUTROS VALORES MOBILIARIOS REPRESENTATIVOS DE OPERACOES DE SECURITIZACAO, QUE NAO SEJAM LASTREADOS EM DIREITOS CREDITORIOS NAO -PADRONIZADOS; E (IV) POR EQUIPARACAO, COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CRE | regulamento 1124750 p. 43 [recebíveis comerciais / multissetorial]: DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR : A CLASSE PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGR || CEDENTE/ORIGINADOR: regula",revisar manualmente
multicarteira_com_classificacao_especifica,30868828000127,ARC CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",227687145.45,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 758897 p. 29 [recebíveis comerciais / multissetorial]: DOCUMENTOS COMPROBATORIOS: SAO OS DOCUMENTOS OU TITULOS REPRESENTATIVOS DO RESPECTIVO DIREITO CREDITORIO, REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO REGISTRADAS NA B3 (“CCBS”), DUPLICATAS ESCRITURAIS, CHEQUES, OU QUAISQUER OUTROS CONTRATOS QUE DEEM ENSEJO A UM DIREITO CREDITORIO, LIQUIDO, CERTO E EXEQUIVEL, DE TITULARIDADE DE EMPRESAS, INCLUSIVE EMPRESAS EM RECUPERACAO JUDICIAL, ATUANTES NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL E/OU DE PRESTACAO DE SERVICOS; EVENTOS DE LIQUIDACAO DA CLASSE: AS S || CEDENTE/ORIGINADOR: regulamento 758897 p. 30: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA, CERTEZA, LIQUIDEZ, EXIGIBILIDADE, CONTEUDO, EXATIDAO, VERACIDADE, LEGITIMIDADE E CORRETA FORMALIZACAO DOS DIREITOS CREDITORIOS ELEGIVEIS QUE COMPORAO A",revisar manualmente
multicarteira_com_classificacao_especifica,20589460000104,CAPELLA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",222510605.98,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 790587 p. 20 [recebíveis comerciais / multissetorial]: ALIZADA DOS IMOVEIS E CERTIDOES DE ONUS REAIS); E (II) PARA CONTRATOS DE FORNECIMENTO DE BENS E/OU SERVICOS: (A) AS VIAS ORIGINAIS DOS CONTRATOS DE PRESTACAO DE SERVICOS, COMPRA E VENDA MERCANTIL E/OU FORNECIMENTO DE BENS E EQUIPAMENTOS, INCLUINDO COMPROVANTES DE ENTREGA DE PRODUTOS E/OU PRESTACAO DE SERVICOS E OUTROS TITULOS QUE CONSUBSTANCIEM OS DIREITOS CREDITORIOS OU TENHAM FUNCAO DE GARANTIA DO PAGAMENTO DOS DIREITOS CREDITORIOS, SE HOUVER; (B) DOCUMENTO QUE COMPROVE O RECONHECIMENTO PELO DEVEDOR DA EXIS | regulamento 790587 p. 20 [crédito corporativo / mercado de capitais]: REDITORIOS CEDIDOS A CLASSE, QUAIS SEJAM: (I) PARA OPERACAO DE CREDITO COM LASTRO IMOBILIARIO, AS VIAS ORIGINAIS DOS DOCUMENTOS QUE EVIDENCIAM OS DIREITOS CREDITORIOS (CCBS, CCIS, DEBENTURES OU CONTRATOS QUE DEEM LASTRO AOS DIREITOS CREDITORIOS), BEM COMO DE SUAS RESPECTIVAS GARANTIAS SE HOUVER (MATRICULA ATUALIZADA DOS IMOVEIS E CERTIDOES DE ONUS REAIS); E (II) PARA CONTRATOS DE FORNECIMENTO DE BENS E/OU SERVICOS: (A) AS VIAS ORIGINAIS DOS CONTRATOS DE PRESTACAO DE SERVICOS, COMPRA E VENDA MERCANTIL E/OU | regulamento 790587 p. 19 [crédito",revisar manualmente
multicarteira_com_classificacao_especifica,64042721000147,BTG FUNSES DESCARBONIZAÇÃO ESPÍRITO SANTO FIDC INVESTIMENTO SUSTENTÁVEL RESPONSABILIDADE LIMITADA,2026-06,219687360.28,"Agro, Indústria e Comércio | Crédito Corporativo | Financeiro | Crédito PJ | Crédito privado/mercado de capitais","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1105478 p. 6 [classificação ANBIMA declarada no regulamento]: S PRAZOS CONTRATUAIS OU DE PRESCRICAO E/OU DECADENCIA LEGALMENTE TRANSCORRIDOS. CLASSIFICACAO ANBIMA TIPO “AGRO, INDUSTRIA E COMERCIO”. FOCO DE ATUACAO “CREDITO CORPORATIVO”. A CLASSE DE COTAS PODE INVESTIR EM CARTEIRA DE DIREITOS CREDITORIOS DIVERSIFICADA, COM NATUREZA E CARACTERISTICAS DISTINTAS. DESTA FORMA, O DESEMPENHO DA CARTEIRA PODE APRESENTAR COMPORTAMENTO DISTINTO AO LONGO DA EXISTENCIA D || regulamento 1105478 p. 6 [crédito corporativo / mercado de capitais]: DE DURACAO, NAO TENHAM SEUS PRAZOS CONTRATUAIS OU DE PRESCRICAO E/OU DECADENCIA LEGALMENTE TRANSCORRIDOS. CLASSIFICACAO ANBIMA TIPO “AGRO, INDUSTRIA E COMERCIO”. FOCO DE ATUACAO “CREDITO CORPORATIVO”. A CLASSE DE COTAS PODE INVESTIR EM CARTEIRA DE DIREITOS CREDITORIOS DIVERSIFICADA, COM NATUREZA E CARACTERISTICAS DISTINTAS. DESTA FORMA, O DESEMPENHO DA CARTEIRA PODE APRESENTAR COMPORTAMENTO DISTINTO AO LONGO DA EXISTENCIA DA CLASSE DE COTAS. OBJETIVO O OBJETIVO DA CLASSE ESTA EM CONSONANCIA E BUSCA CONTRIBUIR COM | regulamento 1105478 p. 8 [FGTS / saque-aniversário]: LAMENTOS E PADROES DE PROTECAO A SAUDE, AO MEIO AMBIENTE E A SEGURANCA DO TRA",revisar manualmente
multicarteira_com_classificacao_especifica,41776322000104,REAG RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2025-08, 2025-09, 2025-10, 2025-11",218431400.11,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 975300 p. 34 [recebíveis comerciais / multissetorial]: O DE DIREITOS DE CREDITO EMITIDOS EM CARACTERES DE COMPUTADOR: A CLASSE PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGR | regulamento 975300 p. 19 [precatórios e requisitórios contra entes públicos]: CAO DO RESPECTIVO CEDENTE. 3.2.2. OBSERVADO O DISPOSTO NO PRESENTE ANEXO, A CLASSE PODERA ADQUIRIR DO(S) CEDENTE(S) DIREITOS CREDITORIOS, TOTAL OU PARCIALMENTE: I – ORIGINARIOS DE PRECATORIOS OU AINDA CREDITOS DECORRENTES DE RECEITAS OU DIVIDAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, ESTADOS, DISTRITO FEDERAL E MUNICIPIOS, AUTARQUIAS E FUNDACOES. II - QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA A CLASSE; III – QUE RESULTEM DE ACOES JUDICIAIS OU PROCEDIMENTOS ARBITRAIS EM CUR || CEDENTE/ORIGINADOR: regulame",revisar manualmente
multicarteira_com_classificacao_especifica,32156038000144,SUN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",213548427.06,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1262731 p. 10 [recebíveis comerciais / multissetorial]: DQUIRIR DIREITOS CREDITORIOS, QUE ATENDAM A POLITICA DE INVESTIMENTO, COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DO FUNDO ESTABELECIDOS NESTE REGULAMENTO , REPRESENTADOS POR CHEQUES, DUPLICATAS, CCBS, CCES, NCES, CONHECIMENTO DE TRANSPORTE ELETRONICO (CT-E), CONTRATOS, ENTRE OUTROS. 10.2 A CLASSE PODERA INVESTIR EM DIREITOS CREDITORIOS NAO PADRONIZADOS, ASSIM DEFINIDOS NA REGULAMENTACAO APLICAVEL. 10.2.1. E VEDADO AO FUNDO ADQUIRIR DIREITOS DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO,",revisar manualmente
aprovado_sem_evidencia_suficiente,09194841000151,ATLÂNTICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",206659655.98,Financeiro | Multicarteira Financeiro | Financeiro | Multissetorial / Outros | Multicarteira financeiro,em revisão até haver leitura documental,"Decisão aprovada com evidência de 115 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Financeiro = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,55469182000136,SC1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",202654477.31,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1020217 p. 11 [precatórios e requisitórios contra entes públicos]: (2) PREVIAMENTE A AQUISICAO DE CADA DIREITO CREDITORIO, POSSUIR O OFICIO REQUISITORIO E A CERTIDAO DE REMESSA DO PRECATORIO AO TRIBUNAL REGIONAL FEDERAL COMPETENTE, OU O COMPROVANTE DE CONSULTA DO PRECATORIO NA PAGINA DO TRIBUNAL NA REDE MUNDIAL DE COMPUTADORES; (N) CELEBRAR, EM NOME DO FUNDO, TODOS OS DOCUMENTOS RELATIVOS A NEGOCIACAO DOS DIREITOS CREDITORIOS CEDIDOS, DAS COTAS INVESTIDAS E DOS ATIVOS FINANCEIROS DE LIQUIDEZ, INCLUINDO, S || CEDENTE/ORIGINADOR: regulamento 1020217 p. 33: CEDENTE E QUE POSSUAM AO MENOS UMA DAS SEGUINTES CARACTERISTICAS: (A) ESTEJAM VENCIDOS E PENDENTES DE DOCUSIGN ENVELOPE ID: 34FF2B1F-D1B3-4485-BB39-25BE1D7F77AF",revisar manualmente
multicarteira_com_classificacao_especifica,58325399000160,SET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",197599785.56,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1129286 p. 43 [recebíveis comerciais / multissetorial]: AO DE DIREITOS DE CREDITO EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGR | regulamento 1129286 p. 29 [precatórios e requisitórios contra entes públicos]: ANNER CORRETORA AV. BRIGADEIRO FARIA LIMA, 3.900, 10O ANDAR, ITAIM BIBI - SP, CEP: 04538-132 TEL.: +55 (11) 2172-2600 | OUVIDORIA: 0800 0000 129 | PLANNER.COM.BR I –ORIGINARIOS DE PRECATORIOS OU AINDA CREDITOS DECORRENTES DE RECEITAS OU DIVIDAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, ESTADOS, DISTRITO FEDERAL E MUNICIPIOS, AUTARQUIAS E FUNDACOES. II - QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA O FUNDO; III – QUE RESULTEM DE ACOES JUDICIAIS EM CURSO, CONSTITUAM SEU OBJETO DE || CEDENTE/ORIGINADOR: regula",revisar manualmente
multicarteira_com_classificacao_especifica,51401568000155,BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",197281277.48,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","Informe Mensal Estruturado 2026-06: segmento Acoes judiciais = 100% da carteira de direitos creditórios reportada à CVM. regulamento 1066176 p. 29 [precatórios e requisitórios contra entes públicos]: ENERGIA RENOVAVEL DE ACORDO COM A ATIVIDADE ESPECIFICA DE CADA UM DOS CEDENTES E AS OPERACOES REALIZADA S ENTRE ESTES E SEUS RESPECTIVOS DEVEDORES, BEM COMO AQUELES DECORRENTES DE PRECATORIOS OU QUE SEJAM OBJETO DE ACAO JUDICIAL EM CURSO CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE DEVERAO SER ATESTADOS PELOS CEDENTES, SENDO CERTO QUE TAIS DIREITOS CREDITORIOS (I) P SERAO REPRESENTADOS PELOS DOCUMENTOS REPRESENTATIVOS DE CREDITO; QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA A CLASS | regulamento 1066176 p. 47 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA || CEDEN",revisar manualmente
multicarteira_com_classificacao_especifica,32155992000112,GOLDEN BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",197027817.51,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 851969 p. 33 [precatórios e requisitórios contra entes públicos]: OS DA ADMINISTRACAO DIRETA (UNIAO, ESTADOS, DISTRITO FEDERAL E MUNICIPIOS) OU DA ADMINISTRACAO INDIRETA (SOCIEDADES DE ECONOMIA MISTA, EMPRESAS PUBLICAS, AUTARQUIAS E FUNDACOES). “PRECATORIO”: “REQUISICOES DE PAGAMENTO DERIVADOS DE CONDENACOES JUDICIAIS TRANSITADAS EM JULGADO CONSTITUIDAS EM FACE DE ORGAOS E ENTIDADES GOVERNAMENTAIS VINCULADOS A ADMINISTRACAO DIRETA OU INDIRETA DA UNIAO FEDERAL, EXCLUIDAS AS EMPRESAS PUBLICAS E SOCIEDADES DE ECONOMIA MISTA, DE NATUREZA ALIMENTAR, OU NAO ALIMENTAR, OBSERVA | regulamento 851969 p. 45 [recebíveis comerciais / multissetorial]: DE DIREITOS DE CREDITO EMITIDOS EM CARACTERES DE COMPUTADOR : O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES D E CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGR",revisar manualmente
multicarteira_com_classificacao_especifica,38658727000133,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FORNECEDORES MADEIRA MADEIRA I,"2026-03, 2026-04, 2026-05, 2026-06",196699440.04,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1216296 p. 49 [recebíveis comerciais / multissetorial]: IGACAO SOB QUALQUER OUTRA FORMA, EXCECAO FEITA A TITULOS DE EMISSAO DO TESOURO NACIONAL E TITULOS DE EMISSAO DO BACEN; E/OU XVII. ATUAR EM MODALIDADES OPERACIONAIS OU NEGOCIAR COM DUPLICATAS, TITULOS DE CREDITO OU OUTROS ATIVOS QUE NAO OS PREVISTOS NESTE REGULAMENTO. ARTIGO 8O A CLASSE DE COTAS NAO PODERA: (I) REALIZAR FIANCA, AVAL, ACEITE OU QUALQUER OUTRA DOCUSIGN ENVELOPE ID: A70F5D86-C7F6-4A54-822D-D2DB5F3706BB | regulamento 1216296 p. 44 [crédito corporativo / mercado de capitais]: PROCEDIMENTOS ANBIMA DO CODIGO DE ADMINISTRACAO DE RECURSOS DE TERCEIROS), O FUNDO E CARACTERIZADO COMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, AGRO, INDUSTRIA E COMERCIO – CREDITO CORPORATIVO. DOCUSIGN ENVELOPE ID: A70F5D86-C7F6-4A54-822D-D2DB5F3706BB || CEDENTE/ORIGINADOR: regulamento 1216296 p. 4: CEDENTE E A DEVEDORA; 27",revisar manualmente
multicarteira_com_classificacao_especifica,20093934000122,DBS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,"2026-03, 2026-04, 2026-05, 2026-06",191534534.08,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","Informe Mensal Estruturado 2023-12: segmento Comercial = 100% da carteira de direitos creditórios reportada à CVM. regulamento 809999 p. 34 [recebíveis comerciais / multissetorial]: TIFICADOS EM CADA TERMO DE CESSAO E TODOS OS SEUS RESPECTIVOS ANEXOS, DIREITOS, PRIVILEGIOS, PRERROGATIVAS E GARANTIAS. PARAGRAFO 1O OS DIREITOS DE CREDITO SERAO REPRESENTADOS POR DUPLICATAS, CHEQUES, NOTAS PROMISSORIAS, DEBENTURES, CEDULAS DE CREDITO BANCARIA, CONTRATOS DE EXPORTACAO OU QUALQUER OUTRO TITULO REPRESENTATIVO DE DIREITOS DE CREDITO. PARAGRAFO 2O OS DIREITOS DE CREDITO DEVERAO CONTAR COM DOCUMENTACAO NECESSARIA A COMPROVACAO DO LASTRO DOS DIREITOS DE CREDITOS CEDIDOS, ISTO E, OS DOCUMENTOS Q | regulamento 809999 p. 49 [créditos inadimplidos / NPL]: NTE E UM) DIAS NA CARTEIRA DO FUNDO, A GESTORA DEVERA EMPREENDER SEUS MELHORES ESFORCOS PARA IDENTIFICAR POTENCIAIS COMPRADORES PARA TAIS DIREITOS DE CREDITO. PARAGRAFO 7O CASO OS CREDITOS INADIMPLIDOS SEJAM DE ALGUMA FORMA RECUPERADOS, APOS O PROVISIONAMENTO OU CONTABILIZACAO DE PERDAS ACIMA REFERIDAS, OS MESMOS SERAO DESTINADOS EXCLUSIVA E INTEGRALMENTE AO FUNDO, E A GESTORA DEVERA ENTAO REABILITAR OU OUTORGAR PODERES AOS CEDENTES PARA QUE PRO",revisar manualmente
aprovado_sem_evidencia_suficiente,52918480000178,AMC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",184119304.38,Financeiro | Multicarteira Financeiro | Financeiro | Multissetorial / Outros | Multicarteira financeiro,em revisão até haver leitura documental,"Decisão aprovada com evidência de 115 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Financeiro = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,29969815000165,ALAMIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,"2026-03, 2026-04, 2026-05, 2026-06",181543357.28,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 589014 p. 7 [recebíveis comerciais / multissetorial]: OS DE OPERACOES REALIZADAS NO SEGMENTO INDUSTRIAL, COMERCIAL OU DE PRESTACAO DE SERVICOS (OS “DIREITOS DE CREDITO”). OS DIREITOS DE CREDITO SERAO INDIVIDUALMENTE REPRESENTADOS POR DUPLICATAS, CHEQUES, CEDULAS DE CREDITO BANCARIO, DEBENTURES, NOTAS PROMISSORIAS COMERCIAIS OU TODO E QUALQUER OUTRO TITULO REPRESENTATIVO DE CREDITO (OS “TITULOS DE CREDITO”), POR CONTRATOS DE COMPRA E VENDA, LOCACAO, E/OU PRESTACAO DE SERVICOS DECORRENTES DE OPERACOES REALIZADAS NOS SEGMENTOS COMERCIAL, INDUSTRIAL E DE PRESTAC | regulamento 589014 p. 7 [crédito corporativo / mercado de capitais]: COMERCIAL OU DE PRESTACAO DE SERVICOS (OS “DIREITOS DE CREDITO”). OS DIREITOS DE CREDITO SERAO INDIVIDUALMENTE REPRESENTADOS POR DUPLICATAS, CHEQUES, CEDULAS DE CREDITO BANCARIO, DEBENTURES, NOTAS PROMISSORIAS COMERCIAIS OU TODO E QUALQUER OUTRO TITULO REPRESENTATIVO DE CREDITO (OS “TITULOS DE CREDITO”), POR CONTRATOS DE COMPRA E VENDA, LOCACAO, E/OU PRESTACAO DE SERVICOS DECORRENTES DE OPERACOES REALIZADAS NOS SEGMENTOS COMERCIAL, INDUSTRIAL E DE PRESTACAO DE SERVICOS, DE ACORDO COM A ATIVIDADE ESPECIFI | regulamento 589014 p. 7 [CCB e capital d",revisar manualmente
multicarteira_com_classificacao_especifica,30659408000130,PER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",180307880.73,"Agro, Indústria e Comércio | Crédito Corporativo | Financeiro | Crédito PJ | Crédito privado/mercado de capitais","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1081706 p. 9 [crédito corporativo / mercado de capitais]: EALIZAR A GESTAO DE CAIXA E LIQUIDEZ DO FUNDO. 9.7. O FUNDO PODERA ADQUIRIR DIREITOS CREDITORIOS E ATIVOS FINANCEIROS CONSISTENTES EM NOTAS COMERCIAIS, CEDULA DE CREDITO BANCARIO, DEBENTURES E AFINS, OBSERVADOS OS CRITERIOS DE ELEGIBILIDADE E CONDICOES DE CESSAO. 9.7.1. A AQUISICAO DE NOTAS COMERCIAIS, EM CASO DE AUSENCIA DE GARANTIA REAL, DEVE SER LIMITADA EM ATE 20% (VINTE POR CENTO) DO PATRIMONIO LIQUIDO DO FUNDO. 9.8. NAO HA LIMITE DE CONCENTRACAO PARA OS INVESTIMENTOS REALIZADOS NOS ATIVOS FINANCEIRO | regulamento 1081706 p. 9 [CCB e capital de giro]: A FINALIDADE EXCLUSIVA DE REALIZAR A GESTAO DE CAIXA E LIQUIDEZ DO FUNDO. 9.7. O FUNDO PODERA ADQUIRIR DIREITOS CREDITORIOS E ATIVOS FINANCEIROS CONSISTENTES EM NOTAS COMERCIAIS, CEDULA DE CREDITO BANCARIO, DEBENTURES E AFINS, OBSERVADOS OS CRITERIOS DE ELEGIBILIDADE E CONDICOES DE CESSAO. 9.7.1. A AQUISICAO DE NOTAS COMERCIAIS, EM CASO DE AUSENCIA DE GARANTIA REAL, DEVE SER LIMITADA EM ATE 20% (VINTE POR CENTO) DO PATRIMONIO LIQUIDO DO FUNDO. 9.8. NAO HA LIMITE DE CONCENTRACAO PARA OS INVESTIMENTOS REALIZADOS NOS ATIVO | regulamento 1081706 p. 10 [recebíveis c",revisar manualmente
