review_id,competencia_referencia,cnpj_fundo,denominacao_referencia,status,tipo_analitico,foco_analitico,tabela_ii_analitica,taxonomia_funcional_n1,taxonomia_funcional_n2,confianca,documento_id,fonte_documental,documento_data,pagina_clausula,evidencia,cedente_originador_expresso,notas,responsavel,competencia_inicio,updated_at_utc
44229197000100,2026-06,44229197000100,EUV SP1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,aprovado,Fomento Mercantil,Fomento Mercantil,Factoring,Crédito PJ,Recebíveis comerciais/multissetorial,alta,800235,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=44229197000100,,p. 22 — política/definição do lastro,"ECURSOS NA AQUISICAO DE DIREITOS CREDITORIOS ELEGIVEIS E/OU ATIVOS FINANCEIROS , OBSERVADOS OS LIMITES E AS RESTRICOES PREVISTAS NA LEGISLACAO VIGENTE E NESTE REGULAMENTO. 4.3. OS DIREITOS CREDITORIOS CONSISTIRAO EM DIREITOS CREDITORIOS PERFORMADOS E/OU NAO PERFORMADOS, ORIUNDOS DE OPERACOES REALIZADAS PELOS CEDENTES NOS SEGMENTOS FINANCEIRO, INDUSTRIAL, COMERCIAL, IMOBILIARIO E/OU DE PRESTACAO DE SERVICOS DE ACORDO COM OS CRITERIOS DE","p. 27: CEDENTES DOS DIREITOS DE CREDITO DEVEM SER PESSOAS JURIDICAS COM INSCRICAO NO CNPJ/MF; (II) DEVEM SER REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO, NOTAS PROMISS",Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
44302112000172,2026-06,44302112000172,CLASSE ÚNICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO CITI-BAYER RESPONSABILIDADE LIMITADA,aprovado,"Agro, Indústria e Comércio",Agronegócio,N/D,Multissetorial / Outros,Multicarteira outros,media,1100035,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=44302112000172,,p. 2,"VEIS AS MANIFESTACOES DE VONTADE DOS COTISTAS; (VI) REMUNERACAO DOS PRESTADORES DE SERVICOS ; (VII) POLITICA DE INVESTIMENTO E COMPOSICAO E DIVERSIFICACAO DA CARTEIRA; (VIII) EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E LIQUIDACAO ANTECIPADA DA CLASSE; (IX) ORIGEM DOS DIREITOS CREDITORIOS; (X) CRITERIOS DE ELEGIBILIDADE; (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS; E (XII) FATORES DE RISCO. 2 RESPONSABILIDADE DOS PRESTADORES DE SERVICOS ESSENCIAIS E DEMAIS PRESTADORES DE SERVICOS DO FUNDO 2.1 OS PRESTADORES DE SERVICOS ESSENCIAIS E DEMAIS PRESTADORES DE SERVICOS DO FUNDO RESPONDEM PERANTE A CVM, NAS SUAS RESPECTIVAS ESFERAS DE ATUACAO, POR SEUS PROPRIOS ATOS E OMISSOES CONTRARIOS A LEI, AO REGULAMENTO OU A REGULAMENTACAO VIGENTE, SEM PREJUIZO DO EXERCICIO DO DEVER DE FISCALIZAR, NA",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
44770267000133,2026-06,44770267000133,FIDC - BANCOS EMISSORES DE CARTÃO DE CRÉDITO V - RESPONSABILIDADE LIMITADA,aprovado,Financeiro,Cartão de crédito,Cartão de crédito,Meios de Pagamento e Cartões,Banco emissor/cartão de crédito,alta,770155,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=44770267000133,,p. 109 — política/definição do lastro,"Os direitos creditórios são detidos pela credenciadora/cedente contra bancos emissores de cartões, no fluxo financeiro dos arranjos de pagamento.","p. 80: CEDENTE SERAO CORRETOS E SUFICIENTES, PODENDO, ASSIM, EXISTIR ERROS OPERACIONAIS NA REALIZACAO DESTAS CONCILIACOES EXTRAORDINARIAS. ADICIONALMENTE, EM HIPOTESES EXCEPCIONAIS INDICADAS NO CONTRATO DE CESSAO, NAS QUAIS A TRANSFERENC IA A TITULO DE PAGAMENTO DOS DIREITOS CREDITORIOS ELEGIVEIS A CLASSE NAO POSSA SER IDENTIFICADA PELO CUSTODIANTE, A CEDENTE AUXILIARA EXTRAORDINARIAMENTE O CUSTODIANTE NA CONCILIACAO DOS PAGAMENTOS DOS DIREITOS CREDITORIOS ELEGIVEIS CEDIDOS A CLASSE, CONFIRMANDO O RESPECTIVO DIREITO CREDITORIO ELEGIVEL E/OU RESPECTIVA PARCELA DO DIREITO CREDITORIO ELEGIVEL ASSOCIADA A TRANSFERENCIA REALIZADA A CONTA AUTORIZADA DA CLASSE . NESTE SENTIDO, A CLASSE E O CUSTODIANTE NAO GARANTEM AOS","Conclusão documental propõe Financeiro / Cartão de crédito pela contraparte bancária emissora. A carteira decorre do fluxo de cartão, mas a obrigação cedida recai sobre os bancos emissores.",curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
44909456000144,2026-06,44909456000144,SOLFÁCIL IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,Financeiro,Crédito Pessoal,N/D,Multissetorial / Outros,Multicarteira outros,media,1030295,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=44909456000144,,p. 58,"REDITORIO. (X) RISCO DE ORIGINACAO – DIMINUICAO DA QUANTIDADE DE DIREITOS CREDITORIOS ELEGIVEIS . A POLITICA DE INVESTIMENTO DO FUNDO DESCRITA NESTE REGULAMENTO ESTABELECE QUE O FUNDO DEVE DESTINAR-SE, PRIMORDIALMENTE, A APLICACAO EM DIREITOS CREDITORIOS DECORRENTES DE CCBS REPRESENTATIVAS DE EMPRESTIMOS CONTRATADOS POR MEIO DA PLATAFORMA SOLFACIL, QUE SAO EMITIDAS PELOS DEVEDORES AS INSTITUICOES FINANCEIRAS PARCEIRAS. NO CASO DA ORIGINACAO DOS DIREITOS CREDITORIOS SEJA DEPRECIADA, SE PROVE INSUFICIENTE, OU DE OUTRA FORMA O FUNDO SEJA INCAPAZ DE ADQUIRIR DE DIREITOS CREDITORIOS QUE ATENDAM AOS CRITERIOS DE ELEGIBILIDADE E A POLITICA DE INVESTIMENTO, COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DESCRITAS NESTE REGULAMENTO, O FUNDO PODERA NAO SER CAPAZ DE CONTRIBUIR DIREITOS CREDITORIOS SUFICIENTES PARA PERMITIR AO",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
46540487000104,2026-06,46540487000104,PERSEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE ILIMITADA,aprovado,"Agro, Indústria e Comércio",Crédito Corporativo,N/D,Multissetorial / Outros,Multicarteira outros,media,696861,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46540487000104,,p. 2,.......................................... 28 CAPITULO II – DOS DIREITOS CREDITORIOS ELEGIVEIS E DA POLITICA DE INVESTIMENTO 28 CAPITULO III – DAS CONDICOES DE CESSAO E DOS D OCUMENTOS COMPROBATORIOS DO CREDITO ............................................................................................................. 31 CAPITULO IV – DOS CRITERIOS DE ELEGIBILIDADE E DOS LIMITES DE CONCENTRACAO .. 32 CAPITULO V - DA AVALIACAO DOS ATIVOS E D O PATRIMONIO LIQUIDO DA CLASSE UNICA DE COTAS ........................................................................................................... 33 CAPITULO VI - DA ORDEM DE ALOCACAO DE RECURSOS ............................................ 33 CAPITULO VII – DA RESERVA DE CAIXA .................................................................... 34 CAPITULO VIII –,N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
46909301000133,2026-06,46909301000133,SDG II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,aprovado,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,alta,873437,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46909301000133,,p. 29 — política/definição do lastro,"A política abrange créditos dos setores financeiro, comercial, industrial, arrendamento e serviços. O mandato é multicarteira.","p. 29: CEDENTES E OS DEVEDORES/SACADOS, DEVIDAMENTE IDENTIFICADOS PELO CPF OU CNPJ, REPRESENTADOS POR DOCUMENTOS COMPROBATORIOS, OBSERVADO O DISPOSTO EM CADA CONT",Conclusão documental recomenda manter a classificação oficial pelo mandato multissetorial. O regulamento não impõe uma família única de lastro.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
47166884000112,2026-06,47166884000112,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS VIKING,aprovado,Financeiro,Financiamento de Veículos,Financeiro,Crédito PF,Auto/Veículos,media,1170650,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=47166884000112,,p. 49 — política/definição do lastro,"AS QUAIS RECEBEM VEICULOS USADOS – NOTAS COMERCIAIS DE SEUS CLIENTES, A TITULO DE PAGAMENTO PARCIAL DAS OPERACOES DE COMPRA E VENDA DE VEICULOS NOVOS E EMITEM NOTAS COMERCIAIS COM ALIENACAO FIDUCIARIA – NOTAS COMERCIAIS DOS RESPECTIVOS VEICULOS USADOS – NOTAS COMERCIAIS ; E (B) O S DISTRIBUIDORES, OS QUAIS RECEBEM EQUIPAMENTOS USADOS – NOTAS COMERCIAIS DE SEUS CLIENTES, A TITULO DE PAGAMENTO PARCIAL DAS OPERACOES DE COMPRA E VENDA DE EQUIPAMENTOS NOVOS E EMITEM NOTAS COMERCIAIS COM ALIENACAO FIDUCIARIA – NOTAS COMERCIAIS DOS RESPECTIVOS EQUIPAMENTOS USADOS – NOTAS COMERCIAIS. (III) DIREITOS CREDITORIOS – OEM: SAO ORIGINADOS PELA VOLVO DO BRASIL , NA QUALIDADE DE FABRICANTE DE BENS DA MARCA “VOLVO PENTA”, POR MEIO DA VENDA A PRAZO DE MOTORES NAUTICOS E IN",p. 7: CEDENTES NA REDE MUNDIAL DE COMPUTADORES. CNPJ/MF SIGNIFICA O CADASTRO NACIONAL DA PESSOA JURIDICA DO MINISTERIO DA FAZENDA. C,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
47228232000165,2026-06,47228232000165,AGRO FLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,"Agro, Indústria e Comércio",Agronegócio,Agronegócio,Agro,Agro,media,987484,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=47228232000165,,p. 7 — política/definição do lastro,"O E REGIDO PELO DISPOSTO NO ANEXO DESCRITIVO I. “CLIENTES” SIGNIFICA, EM CONJUNTO (I) OS CLIENTES DA COOPERATIVA QUE SE QUALIFICAM COMO PRODUTORES RURAIS E REALIZAM OPERACOES PARA AQUISICAO DE INSUMOS (“ CLIENTES COOPERATIVA”); (II) OS CLIENTES DOS FORNECEDORES QUE SE QUALIFICAM COMO PRODUTORES RURAIS, COOPERATIVAS OU REVENDA E REALIZAM OPERACOES PARA AQUISICAO DE INSUMOS (“CLIENTES FORNECEDOR”); (III) OS CLIENTES DA REVENDA QUE SE QUALIFICAM COMO PRODUTORES RURAIS OU COOPERATIVAS E REALIZAM OPERACOES PARA AQUISICAO DE INSUMOS (“CLIENTES REVENDA”). “CMN” SIGNIFICA O CONSELHO MONETARIO NACIONAL. “CNPJ/MF” SIGNIFICA O CADASTRO NACIONAL DA PESSOA JURIDICA DO MINISTERIO DA FAZENDA. “CODIGO ANBIMA” SIGNIFICA O CODIGO ANBIMA DE ADMINISTRACAO E GESTAO DE RECURSOS DE TERCEIROS.","p. 4: CEDENTES DE DIREITOS CREDITORIOS A CLASSE UNICA. “AGROMATIC” OU “AGENTE EXTRAORDINARIO” SIGNIFICA AGROMATIC SOLUCOES DE TECNOLOGIA DIGITAL LTDA., DEVIDAMENTE INSCRITA NO CNPJ/MF SOB O NO 37.178.510/0001-63, COM SEDE NA RUA GENERAL AUGUSTO SOARES DOS SANT",Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
48349509000170,2026-06,48349509000170,OCCAM CRÉDITO CORP 30,aprovado,"Agro, Indústria e Comércio",Crédito Corporativo,Comercial,Crédito PJ,Crédito privado/mercado de capitais,media,IMG_8592,Comentário manual do usuário — IMG_8592.jpg,2026-07-29,Linha do FIDC na imagem,Multicedente/Multisacado (Debêntures + FI FIDC Occam),Múltiplos cedentes e emissores,Decisão manual: debêntures e exposições corporativas enquadradas como crédito corporativo. O comentário do usuário define a decisão analítica; o trecho documental disponível não mede a composição corrente.,usuario_curadoria_manual,2026-06,2026-07-29T20:21:37+00:00
49306883000151,2026-06,49306883000151,TM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,alta,771170,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=49306883000151,,p. 9 — política/definição do lastro,"O regulamento declara que a origem não pode ser especificada e admite debêntures, notas, CCBs, precatórios e direitos judiciais. O mandato sustenta Multicarteira Outros.",p. 29: CNPJ NO 49.306.883/0001-51 BTG PACTUAL SAC: 0800 772 28 27 - OUVIDORIA: 0800 722 00 48 - BTGPACTUAL.COM 23 (IV) RISCOS RELACIONADOS AOS SETORES DE ATUACAO DOS CEDENTE,Conclusão documental recomenda manter a classificação oficial pela origem diversificada. A materialidade por instrumento depende da carteira efetiva.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
49826785000145,2026-06,49826785000145,ASA,aprovado,Fomento Mercantil,Fomento Mercantil,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,media,IMG_8592,Comentário manual do usuário — IMG_8592.jpg,2026-07-29,Linha do FIDC na imagem,Multicedente/Multisacado,Multicedente/Multisacado,Decisão manual: carteira multicedente e multissacado enquadrada em fomento mercantil. O regulamento possui mandato amplo; o comentário do usuário define a decisão analítica.,usuario_curadoria_manual,2026-06,2026-07-29T20:21:37+00:00
50095909000149,2026-06,50095909000149,VITA AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,"Agro, Indústria e Comércio",Recebíveis Comerciais,N/D,Multissetorial / Outros,Multicarteira outros,media,1074512,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=50095909000149,,p. 40,"E PELAS CONCESSIONARIAS NA CONTA CORRENTE DE TITULARIDADE DA CLASSE, POR MEIO DE BOLETO BANCARIO. 9 POLITICA DE INVESTIMENTO 9.1 OS INVESTIMENTOS D A CLASSE CONSISTIRAO EM DIREITOS CREDITORIOS E INVESTIMENTOS PERMITIDOS (“POLITICA DE INVESTIMENTO”). 9.2 A CLASSE E VOLTAD A, PRIMORDIALMENTE, A APLICACAO EM DIREITOS CREDITORIOS, ORIUNDOS DA VENDA DE VEICULOS A PRAZO DO CEDENTE EM FAVOR DA RESPECTIVA CONCESSIONARIA. 9.2.1 A CLASSE E CLASSIFICADA COMO UMA CLASSE DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DO TIPO ANBIMA ""AGRO, INDUSTRIA E COMERCIO"", COM FOCO DE ATUACAO EM ""RECEBIVEIS COMERCIAIS"", NOS TERMOS DO “CODIGO DE ADMINISTRACAO E GESTAO DE RECURSOS DE TERCEIROS” EDITADO PELA ANBIMA E EM VIGOR NESTA DATA. 9.2.2 A CLASSE DEVERA MANTER, EM ATE 180 (CENTO E OITENTA ) DIAS, A PARTIR DO INICIO DE SUAS ATIVI",p. 12: CNPJ/MF SOB O NO 62.237.425/0001-76. “CEDENTE,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
50473039000102,2026-06,50473039000102,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,aprovado,Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,alta,909547,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=50473039000102,,p. 111 — política/definição do lastro,"LIZACAO PELO MERCADO PAGO DE OPERACAO DE CESSAO OU ALIENACAO (DE FORMA DEFINITIVA OU EM GARANTIA, INCLUINDO OPERACAO DE ANTECIPACAO OU DESCONTO DE RECEBIVEIS PELA MERCADO PAGO) DE DIREITOS CREDITORIOS DECORRENTES DE TRANSACOES DE PAGAMENTO REALIZADAS ENTRE UM ESTABELECIMENTO COMERCIAL E UM OU MAIS USUARIOS - FINAIS ATRAVES DO MERCADO PAGO, NA CONDICAO DE INSTITUIDOR DE UM ARRANJO DE PAGAMENTO FECHADO QUE INTEROPERA E/OU PARTICIPA DO(S) ARRANJO(S) DE PAGAMENTO ABERTO(S) DA(S) BANDEIRA(S), EXCETO QUANDO O VALOR DO ESTOQUE LIVRE DO DEVEDOR FOR IGUAL OU SUPERIOR AO VALOR DO MONTANTE TOTAL DAS EMISSOES DE COTAS SENIORES DAS SERIES EM CIRCULACAO (DEFINIDO NOS RESPECTIVOS A DENDO(S) AO APENDICE A ) E A OPERACAO DE CESSAO OU ALIENACAO NAO COMPROMETA O VALOR DO ESTOQUE LIVRE DO DEVEDOR, QUE DEVERA PERMANECER IGUAL OU SUPERIOR AO VALOR DO MONTANTE TOTAL DAS EMISSOES DE COTAS SENIORES DAS SERIES EM CIRCULACAO (DE",N/D — cedente/originador nominal não identificado no regulamento disponível.,Pré-classificação analítica de adquirência; a decisão permanece pendente de revisão manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
50906397000153,2026-06,50906397000153,BTG PACTUAL CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,alta,771809,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=50906397000153,,p. 7 — política/definição do lastro,"VERIFICACAO DE LASTRO DOS DIREITOS CREDITORIOS, CONFORME APLICAVEL. CAPITULO 4 – POLITICA DE INVESTIMENTOS E COMPOSICAO DA CARTEIRA CARACTERISTICAS DOS DIREITOS CREDITORIOS 4.1 OS DIREITOS CREDITORIOS PELA CLASSE SERAO ADQUIRIDOS INTEGRAL OU PARCIALMENTE, SEMPRE DE ACORDO COM A POLITICA DE INVESTIMENTOS. 4.2 OS DIREITOS CREDITORIOS SAO ORIGINADOS NO AMBITO DE OPERACOES DE EMPRESTIMOS PESSOAIS COM GARANTIA DE CESSAO FIDUCIARIA DO SAQUE-ANIVERSARIO OU CONSIGNACAO EM FOLHA DE PAGAMENTO OPERACIONALIZADA PELA DATAPREV (CONVENIO INSS OU AUXILIO BRASIL), CONCEDIDOS POR UM CEDENTE A UM DEVEDOR E REPRESENTADOS POR CADA UMA DAS PARCELAS VINCENDAS DE UMA CCB DEVIDAMENTE FORMALIZADAS POR VIA ELETRONICA DE ACORDO COM A LEGISLACAO APLICAVEL. 4.3 OS DIREITOS CREDITORIOS DEVERAO CONTAR COM DOCUMENTOS COMPROBATORIOS QUE EVIDENCIEM SUA EXISTENCIA, VALIDADE E EXEQUIBILIDADE PERANTE OS RESPECTIVOS DEVEDORES.",p. 20: CNPJ NO 50.906.397/0001-53 BTG PACTUAL SAC: 0800 772 28 27 - OUVIDORIA: 0800 722 00 48 - BTGPACTUAL.COM 15 FINANCEIRAS E SOCIEDADES DE ARRENDAMENTO MERCANTIL CEDENTE,Conclusão documental propõe reclassificação; confirmar a materialidade do lastro antes de Aprovar e aplicar. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
51079269000146,2026-06,51079269000146,CARNIVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,alta,884671,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=51079269000146,,p. 27 — política/definição do lastro,"O regulamento admite CCBs, duplicatas, cheques e contratos oriundos de setores financeiro, comercial, industrial e de serviços. O mandato é multicarteira.","p. 26: CEDENTES E OS DEVEDORES/SACADOS, DEVIDAMENTE IDENTIFICADOS PELO CPF OU CNPJ, REPRESENTADOS POR DOCUMENTOS COMPROBATORIOS, OBSERVADO O DISPOSTO EM CADA CONT",Conclusão documental recomenda manter a classificação oficial pelo mandato multissetorial. A política autoriza instrumentos e setores diversos.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
51151558000109,2026-06,51151558000109,D MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,aprovado,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,media,791367,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=51151558000109,,p. 2,"....................................................................................... 17 III – DA POLITICA DE INVESTIMENTOS ....................................................................................... 19 IV –DOS CRITERIOS DE ELEGIBILIDADE ....................................................................................... 23 V – DA NATUREZA, DOS PROCESSOS DE ORIGINACAO DOS DIREITOS CREDITORIOS E DA POLITICA DE CONCESSAO DE CREDITO ......................................................................................................... 23 VI – DA VERIFICACAO DE LASTRO .............................................................................................. 24 VII – DA POLITICA DE COBRANCA DOS DIREITOS CREDITORIOS ELEGIVEIS E DOS DIREITOS CREDITORIOS INADIMPLIDOS ...........................","p. 17: CEDENTES: PESSOA JURIDICA E/OU ISICA, IDENƟFICADA PELO SEU NUMERO DE INSCRICAO NO CNPJ/MF OU CPF/MF OU FUNDOS DE INVESƟMENTO, CONFORME O CASO, QUE VENHAM A CEDER DIRE",Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
51152102000163,2026-06,51152102000163,HIGH TOWER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,aprovado,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,alta,750230,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=51152102000163,,p. 28 — política/definição do lastro,"O regulamento autoriza créditos dos setores financeiro, comercial, industrial, arrendamento e serviços, inclusive CCBs. O mandato é multissetorial.","p. 28: CEDENTES E OS DEVEDORES/SACADOS, DEVIDAMENTE IDENTIFICADOS PELO CPF OU CNPJ, REPRESENTADOS POR DOCUMENTOS COMPROBATORIOS, OBSERVADO O DISPOSTO EM CADA CONT",Conclusão documental recomenda manter a classificação oficial pelo mandato multissetorial. A composição efetiva pode concentrar-se em um setor autorizado.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
51983832000106,2026-06,51983832000106,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR IV,aprovado,"Agro, Indústria e Comércio",Recebíveis Comerciais,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,media,693367,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=51983832000106,,p. 22 — política/definição do lastro,"TIVOS FINANCEIROS, OBSERVADOS OS INDICES DE COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DA CLASSE , CONFORME ESTABELECIDOS NESTE ANEXO I-A E NA REGULAMENTACAO VIGENTE. 2.2. ORIGEM DOS DIREITOS CREDITORIOS . OS DIREITOS CREDITORIOS SAO ORIUNDOS DO PAGAMENTO DEVIDO PELOS DEVEDORES A CEDENTE, DECORRENTES DE TRANSACOES DE PAGAMENTO REALIZADAS POR USUARIOS -FINAIS, OPERACIONALIZADAS PELO SISTEMA STONE, CONFORME DESCRICAO A SEGUIR: (I) OS ESTABELECIMENTOS CREDENCIADOS, DE TEMPOS EM TEMPOS, REALIZAM A PRESTACAO DE SERVICOS E VENDA DE BENS E PRODUTOS AOS USUARIOS -FINAIS, OS QUAIS PODEM UTILIZAR INSTRUMENTOS DE PAGAMENTO DE QUALQUER BANDEIRA E DEVEDOR, OPERACIONALIZADOS PELO SISTEMA STONE, GERANDO, AS SIM, AS TRANSACOES DE PAGAMENTO; (II) DE ACORDO COM A REGULAMENTACAO VIGENTE, REFERIDAS TRANSACOES DE PAGAMENTO GERAM MULTIPLAS RELACOES DE CREDITO, SENDO QUE A MAIS RELEVANTE","p. 82: CEDENTE SERAO CORRETOS E SUFICIENTES, PODENDO, ASSIM, EXISTIR ERROS OPERACIONAIS NA REALIZACAO DESTAS CONCILIACOES EXTRAORDINARIAS. ADICIONALMENTE, EM HIPOTESES EXCEPCIONAIS INDICADAS NO CONTRATO DE CESSAO, NAS QUAIS A TRANSFERENC IA A TITULO DE PAGAMENTO DOS DIREITOS CREDITORIOS ELEGIVEIS A CLASSE NAO POSSA SER IDENTIFICADA PELO CUSTODIANTE, A CEDENTE AUXILIARA EXTRAORDINARIAMENTE O CUSTODIANTE NA CONCILIACAO DOS PAGAMENTOS DOS DIREITOS CREDITORIOS ELEGIVEIS CEDIDOS A CLASSE, CONFIRMANDO O RESPECTIVO DIREITO CREDITORIO ELEGIVEL E/OU RESPECTIVA PARCELA DO DIREITO CREDITORIO ELEGIVEL ASSOCIADA A TRANSFERENCIA REALIZADA A CONTA AUTORIZADA DA CLASSE . NESTE SENTIDO, A CLASSE E O CUSTODIANTE NAO GARANTEM AOS",Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. O regulamento admite famílias próximas de recebíveis; a proposta usa a cláusula mais específica e requer confirmação de materialidade.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
