cnpj,fund_name,setor_n1_metadata,setor_n2_metadata,metadata_confidence,setor_n1_document,setor_n2_document,document_classification_evidence,setor_n1_final,setor_n2_final,final_classification_source,regulamento_count,document_count_total,latest_regulamento_file,latest_regulamento_date,pdf_extraction_status,pages_extracted,monocedente_or_multicedente,concentrated_or_pulverized_debtors,credit_rights_allocation_min_pct,subordination_main_pct,subordination_all_pcts,cash_reserve_main_pct,concentration_limit_main_pct,default_trigger_main_pct,asset_class_confirmed,asset_class_confirmed_evidence,named_originator_or_cedente,named_originator_or_cedente_evidence,named_debtor_or_sacado,named_debtor_or_sacado_evidence,revolving_period,revolving_period_evidence,subordination_minimum,subordination_minimum_evidence,mezzanine_layer,mezzanine_layer_evidence,cash_or_liquidity_reserve,cash_or_liquidity_reserve_evidence,repurchase_or_indemnity,repurchase_or_indemnity_evidence,eligibility_criteria,eligibility_criteria_evidence,concentration_limits,concentration_limits_evidence,default_or_performance_triggers,default_or_performance_triggers_evidence,rating_required,rating_required_evidence,derivatives_allowed,derivatives_allowed_evidence,amortization_profile_defined,amortization_profile_defined_evidence,feature_hits_count,feature_hits_share
66572273000119,RIDOLFINVEST 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,1,3,data/raw/66572273000119/1181343_regulamento_regulamento_1181343_2026-04-24_2026-04-24.pdf,2026-04-24,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS OS DIREITOS CREDITORIOS REPRESENTADOS POR PRECATOR,nao,,nao,,nao,,nao,,nao,,sim,"RESERVA DE CAIXA RESERVA PARA PAGAMENTO DE DESPESAS E ENCARGOS DA CLASSE E/OU DO FUNDO, PREVISTA NO CAPITULO 13 DO REGULAMENTO E DETALHA",nao,,sim,"CRITERIOS DE ELEGIBILIDADE CRITERIOS PREVISTO NO CAPITULO 8 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA , A SEREM VERIFICADOS PELA GESTORA NO MOMENTO DE CADA",sim,"LIMITES DE CONCENTRACAO E O ATENDIMENTO DOS CRITERIOS DE ELEGIBILIDADE, CONFORME REGRAS DISPOSTAS NO ANEXO DA CLASSE UNICA (III) A GESTORA SINALIZARA QUE OS CRITER",sim,"EVENTOS DE AVALIACAO EVENTOS PREVISTOS NA CLAUSULA 15 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA , CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSE",sim,CLASSIFICACAO DE RISCO,nao_identificado,,pass_through,FLUXO DE CAIXA,7,0.5
55711648000168,RIO BRAVO INLIRA STEFANINI CONSORCIO FIDC DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `PESSOAS NATURAIS`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,10,18,data/raw/55711648000168/1112085_regulamento_regulamento_1112085_2026-02-06_2026-02-06.pdf,2026-02-06,ok,35,indeterminado,indeterminado,,,,,,,sim,"POLITICA DE INVESTIMENTO DA CLASSE, CONFORME PREVISTO NO ANEXO, DEVENDO ANALISAR E SELECIONAR OS DIREITOS CREDITORIOS PARA A CARTEIRA DA CLASSE, O QUE INCLUI, NO MINIMO, A (1) VER...",nao,,nao,,nao,,sim,"INDICE DE SUBORDINACAO SENIOR E O INDICE DE SUBORDINACAO MEZANINO, QUANDO REFERIDOS EM CONJUNTO. INDICE DE SUBORDINACAO MEZANINO RELACAO ENTRE (A) O VALOR AGREGAD",sim,MEZANIN,sim,"RESERVA DE AMORTIZACAO RESERVA PARA PAGAMENTO DA AMORTIZACAO OU DO RESGATE DAS COTAS, NOS TERMOS DO ITEM 14.2 DO ANEXO. RESERVA DE ENCARGOS RE",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE CRITERIOS DE ELEGIBILIDADE DOS DIREITOS CREDITORIOS, DEFINIDOS NO ITEM 8.1 DO ANEXO. CUSTODIANTE BANCO DAYCOVAL S.A. , INSTITUICAO FINANCEI",sim,"LIMITE DE CONCENTRACAO INDIVIDUAL SIGNIFICA, EM RELACAO A CADA ADMINISTRADORA DE GRUPO DE CONSORCIO DE CADA CATEGORIA (CATEGORIA 1, CATEGORIA 2 E CATEGORIA 3), CO",sim,EVENTOS DE AVALIACAO EVENTOS DEFINIDOS NO ITEM 17.2 DO ANEXO CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEMBLEIA PARA DELIBERAR SE TAIS EVENTOS CONSTITUE,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,11,0.7857142857142857
45953246000116,RUMOS DISTRIBUIDORA DE PETRÓLEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,18,18,data/raw/45953246000116/952374_regulamento_regulamento_952374_2025-07-22_2025-07-22.pdf,2025-07-22,ok,35,indeterminado,indeterminado,,,,,,,sim,DIREITOS CREDITORIOS FORNECIMENTO EM QUESTAO DOCUMENTOS COMPROBATORIOS VENDA E SERVICOS: SIGNIFICAM OS SEGUINTES DOCUMENTOS: (A) O CONTRATO DE CESSAO (B) O(S) TERMO(S) DE CESSAO (...,nao,,nao,,nao,,sim,RELACAO MINIMA SENIOR E/OU DA RELACAO MINIMA MEZANINO (CONFORME DEFINID AS NO ANEXO) PARA QUE O COTISTA SUBORDINADO JUNIOR SUBSCREVA O VALOR DAS COTAS SUB,sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE ......................................... 43 VII DA NATUREZA, DOS PROCESSOS DE ORIGINACAO DOS DIREITOS CREDITORIOS E DA POLITICA DE CONCESS",nao,,sim,EVENTOS DE AVALIACAO DA CLASSE ........................... 73 XV DA LIQUIDACAO DA CLASSE ........................................................ 80 XVI DOS EVE,sim,CLASSIFICACAO DE RISCO,nao_identificado,,definido_textual,AMORTIZACAO,7,0.5
49087632000123,SALVADOR CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,8,13,data/raw/49087632000123/995350_regulamento_regulamento_995350_2025-09-17_2025-09-17.pdf,2025-09-17,ok,35,monocedente,concentrado,,,,,,,sim,"POLITICA DE INVESTIMENTO, COMPOSICAO E DIVERSIFICACAO DA CARTEIRA 64 CAPITULO SEXTO FORMALIZACAO DA AQUISICAO DOS DIREITOS CREDITORIOS",nao,,nao,,nao,,sim,"INDICE DE SUBORDINACAO (B) A ADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS E, EM RELACAO AOS DIREITOS CREDITORIOS VENCIDOS E NAO PAGOS, DILIGENCIAR PARA QUE 22",sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E A OBSERVANCIA AOS REQUISITOS DE COMPOSICAO E DIVERSIFICACAO, DE FORMA INDIVIDUALIZADA OU POR AMOSTRAGEM, UTILIZANDO MODELO ESTATISTICO CO",nao,,sim,EVENTOS DE AVALIACAO E LIQUIDACAO ANTECIPADA DA CLASSE UNICA 97 CAPITULO DECIMO SEGUNDO RESPONSABILIDADE DOS COTISTAS 100 CAPITULO DECIMO TERCEIRO FATORES DE RI,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,8,0.5714285714285714
61270134000117,SANTA CATARINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,1,5,data/raw/61270134000117/927931_regulamento_regulamento_927931_2025-06-10_2025-06-10.pdf,2025-06-10,ok,35,indeterminado,indeterminado,,,,,,,sim,"DIREITOS CREDITORIOS SERAO AQUELES QUE RESULTEM DE ACOES JUDICIAIS EM CURSO, CONSTITUAM SEU OBJETO DE LITIGIO, TENHAM SIDO JUDICIALMENTE PENHORADOS OU DADOS EM GARANTIA E REPRESEN...",nao,,nao,,sim,REVOLVENCIA,sim,"INDICE DE SUBORDINACAO, SE HOUVER B. A ADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS E, EM RELACAO AOS DIREITOS CREDITORIOS VENCIDOS E NAO PAGOS, DILIGENCIAR PA",nao,,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E (II) ATIVOS FINANCEIROS, EM QUALQUER DOS CASOS, OBSERVADA A POLITICA DE INVESTIMENTOS E OS LIMITES DE COMPOSICAO E CONCENTRACAO DA CARTEI",sim,LIMITES DE CONCENTRACAO DE INVESTIMENTO PREVISTOS NO ARTIGO 45 DO ANEXO NORMATIVO II DA RESOLUCAO CVM 175 NA AQUISICAO DE ATIVOS FINANCEIROS E DIREITOS CREDITORIOS,sim,EVENTOS DE AVALIACAO E OS EVENTOS DE LIQUIDACAO VIII. OBSERVAR AS DISPOSICOES CONSTANTES DESTE REGULAMENTO E IX. CUMPRIR AS DELIBERACOES DA ASSEMBLEIA DE COTIST,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,9,0.6428571428571429
63455599000178,SANTA VERONICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,1,3,data/raw/63455599000178/1030650_regulamento_regulamento_1030650_2025-10-31_2025-10-31.pdf,2025-10-31,ok,35,indeterminado,indeterminado,,,,,,,sim,"DIREITOS CREDITORIOS A SEREM ADQUIRIDOS PELA CLASSE SERAO ORIUNDOS DE LITIGIOS, JA AJUIZADOS OU NAO, CONTRA A UNIAO , JA REPRESENTADOS OU NAO EM PRECATOR",nao,,nao,,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,"INDICE DE SUBORDINACAO, SE HOUVER B. A ADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS E, EM RELACAO AOS DIREITOS CREDITORIOS VENCIDOS E NAO PAGOS, DILIGENCIAR PA",nao,,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E (II) ATIVOS FINANCEIROS, EM QUALQUER DOS CASOS, OBSERVADA A POLITICA DE INVESTIMENTOS E OS LIMITES DE COMPOSICAO E CONCENTRACAO DA CARTEI",sim,LIMITES DE CONCENTRACAO DE INVESTIMENTO PREVISTOS NO ARTIGO 45 DO ANEXO NORMATIVO II DA RESOLUCAO CVM 175 NA AQUISICAO DE ATIVOS FINANCEIROS E DIREITOS CREDITORIOS,sim,EVENTOS DE AVALIACAO E OS EVENTOS DE LIQUIDACAO VIII. OBSERVAR AS DISPOSICOES CONSTANTES DESTE REGULAMENTO E IX. CUMPRIR AS DELIBERACOES DA ASSEMBLEIA GERAL. 6.,sim,CLASSIFICACAO DE RISCO,vedado,VEDADO ... DERIVATIVOS,definido_textual,AMORTIZACAO,9,0.6428571428571429
32969565000178,SANTIAGO HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,12,18,data/raw/32969565000178/942220_regulamento_regulamento_942220_2025-07-07_2025-07-07.pdf,2025-07-07,ok,35,indeterminado,indeterminado,,,,,,,sim,"DIREITOS CREDITORIOS 6.1. A CLASSE PODERA ADQUIRIR DIREITOS CREDITORIOS REPRESENTADOS POR TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO, NOTADAMENTE CEDULAS DE CREDITO IMO...",nao,,nao,,nao,,sim,INDICE DE SUBORDINACAO 5 (E) MONITORAR E GERIR A RESERVA DE CAIXA (F) CALCULAR E MONITORAR A INADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS DA CLASSE. 6.2.2 E,sim,MEZANIN,sim,"RESERVA DE CAIXA (F) CALCULAR E MONITORAR A INADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS DA CLASSE. 6.2.2 E VEDADO A GESTORA, INCLU",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE E AS CONDICOES DE CESSAO, JUNTAMENTE COM TODOS E QUAISQUER DIREITOS, GARANTIAS, PRIVILEGIOS, PREFERENCIAS E PRERROGATIVAS RELACIONADOS AOS",sim,"POR CEDENTES QUE SE ENCONTREM EM PROCESSO DE RECUPERACAO JUDICIAL OU EXTRAJUDICIAL, PODENDO HAVER COOBRIGACAO DESSES, NOS TERMOS DO",sim,,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,definido_textual,AMORTIZACAO,11,0.7857142857142857
56322469000100,SAUDE SEMPRE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,1,2,data/raw/56322469000100/714430_regulamento_regulamento_714430_2024-08-06_2024-08-06.pdf,2024-08-06,ok,35,monocedente,indeterminado,,,,,,,sim,"POLITICA DE INVESTIMENTO PREVISTA NESTE REGULAMENTO, ESTIMANDO A INADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS",nao,,nao,,nao,,sim,"INDICE DE SUBORDINACAO, ESTIMANDO O PRAZO MEDIO PONDERADO DA CARTEIRA DE DIREITOS CREDITOR IOS E ESTABELECENDO HIPOTESES DE LIQUIDACAO ANTECIPADA PREVISTA NESTE R",sim,MEZANIN,nao,,nao,,sim,CRITERIOS DE ELEGIBILIDADE ................................................................................................ 10 CAPITULO VI FATORES DE RISCO ..........,sim,LIMITES DE CONCENTRACAO. O RISCO ASSOCIADO AS APLICACOES DO FUNDO E DIRETAMENTE PROPORCIONAL A CONCENTRACAO DAS APLICACOES. QUANTO MAIOR A CONCENTRACAO DAS APLICAC,sim,EVENTOS DE AVALIACAO E EVENTOS DE LIQUIDACAO ...................................................... 31 CAPITULO XV DESPESAS E ENCARGOS DO FUNDO ................,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,bullet,,9,0.6428571428571429
54985529000130,SBG II Fundo de Investimento em Direitos Creditórios,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,1,5,data/raw/54985529000130/653663_regulamento_regulamento_653663_2024-05-03_2024-05-03.pdf,2024-05-03,ok,35,indeterminado,indeterminado,,,,,,,sim,"OBJETIVO PROPORCIONAR AOS COTISTAS A VALORIZACAO DE SUAS COTAS, POR MEIO DA APLICACAO DOS RECURSOS DA CLASSE DO FUNDO PREPONDERANTEMENTE NA AQUISICAO DE DIREITOS CREDITORIOS. 6.2....",nao,,nao,,nao,,nao,,nao,,sim,"RESERVA DE CAIXA RESERVA PARA PAGAMENTO DE DESPESAS E ENCARGOS DA CLASSE E/OU DO FUNDO, PREVISTA NO CAPITULO 13 DO REGULAMENTO E DETALHA",nao,,sim,"CRITERIOS DE ELEGIBILIDADE CRITERIOS PREVISTO NO CAPITULO 8 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA , A SEREM VERIFICADOS PELA GESTORA NO MOMENTO DE CADA",sim,"LIMITES DE CONCENTRACAO E O ATENDIMENTO DOS CRITERIOS DE ELEGIBILIDADE, CONFORME REGRAS DISPOSTAS NO ANEXO DA CLASSE UNICA (III) A GESTORA SINALIZARA QUE AS CONDIC",sim,"EVENTOS DE AVALIACAO EVENTOS PREVISTOS NA CLAUSULA 16 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA , CUJA 7 304176V1 OCORRENCIA ENSEJA A IMEDIATA CONVOCA",sim,CLASSIFICACAO DE RISCO,nao_identificado,,pass_through,FLUXO DE CAIXA,7,0.5
31772157000169,SERRA DO MAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,4,10,data/raw/31772157000169/1166900_regulamento_regulamento_1166900_2026-04-17_2026-04-17.pdf,2026-04-17,ok,35,indeterminado,indeterminado,,,,,,,sim,"DIREITOS CREDITORIOS E B. PREVIAMENTE A CADA AQUISICAO DE PRECATORIOS, POSSUIR O OFICIO REQUISITORIO E A CERTIDAO DE REMESSA DO PRECATOR",nao,,nao,,sim,REVOLVENCIA,sim,INDICE DE SUBORDINACAO C. ESTIMAR O PRAZO MEDIO PONDERADO DA CARTEIRA DE DIREITOS DE CREDITO D. ESTABELECER COMO SE DARAO OS FLUXOS FINANCEIROS DERIVADOS DOS DIRE,nao,,nao,,sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE E DAS CONDICOES DE CESSAO ................................ ................................ ................................ ..............,sim,"LIMITE DE CONCENTRACAO POR DEVEDORA, EMISSOR E TIPO DE DIREITO DE CREDITO, CONFORME FACULTADO PELO ART. 52, I, DO ANEXO NORMATIVO II. 2.3. A CLASSE ADQUIRIRA DIRE",sim,EVENTOS DE AVALIACAO ................................ ................... 44 CAPITULO XVI - DOS EVENTOS DE LIQUIDACAO E DA LIQUIDACAO ANTECIPADA DA CLASSE .....,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,10,0.7142857142857143
26380651000148,SF4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,16,18,data/raw/26380651000148/951332_regulamento_regulamento_951332_2025-07-23_2025-07-23.pdf,2025-07-23,ok,35,indeterminado,indeterminado,,,,,,,sim,"POLITICA DE INVESTIMENTO, COMPOSICAO E DIVERSIFICACAO DA CARTEIRA 61 CAPITULO SEXTO FORMALIZACAO DA AQUISICAO DOS DIREITOS CREDITORIOS",nao,,nao,,nao,,sim,"INDICE DE SUBORDINACAO (B) A ADIMPLENCIA DA CARTEIRA DE DIREITOS CREDITORIOS E, EM RELACAO AOS DIREITOS CREDITORIOS VENCIDOS E NAO PAGOS, DILIGENCIAR PARA QUE SEJ",sim,MEZANIN,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE E A OBSERVANCIA AOS REQUISITOS DE COMPOSICAO E DIVERSIFICACAO, DE FORMA INDIVIDUALIZADA OU POR AMOSTRAGEM, UTILIZANDO MODELO ESTATISTICO CO",nao,,sim,EVENTOS DE AVALIACAO E LIQUIDACAO ANTECIPADA DA CLASSE UNICA 90 CAPITULO DECIMO SEGUNDO PATRIMONIO LIQUIDO NEGATIVO E INSOLVENCIA 93 CAPITULO DECIMO TERCEIRO FA,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,8,0.5714285714285714
47758232000177,SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,14,18,data/raw/47758232000177/956010_regulamento_regulamento_956010_2025-07-29_2025-07-29.pdf,2025-07-29,ok,35,cedente_nomeado,indeterminado,,,,,,,sim,"DIREITOS CREDITORIOS QUE SERAO ADQUIRIDOS PELO FUNDO (VI) AS CEDENTES, A GESTORA E O FUNDO, REPRESENTADO PELA ADMINISTRADORA, ASSINAM O TERMO DE CESSAO E, SE FOR O CASO, AS DUPLIC...",sim,"CONSULTORIA LTDA. , SOCIEDADE COM SEDE AV. BRIG. FARIA LIMA, 1485 - 14 ANDAR - PINHEIROS, SAO PAULO SP NA CIDADE DE SAO PAULO, ESTADO DE SAO PAULO, INSCRITA NO CNPJ",nao,,nao,,sim,"INDICE DE SUBORDINACAO EM CONJUNTO OU ISOLADAMENTE, O INDICE DE SUBORDINACAO JUNIOR E O INDICE DE SUBORDINACAO SUBORDINADAS, CONFORME APLICAVEL. INDICE DE SUBORDI",sim,MEZANIN,sim,"RESERVA DE CAIXA RESERVA PARA PAGAMENTO DE DESPESAS E ENCARGOS DA CLASSE E/OU DO FUNDO, PREVISTA NO CAPITULO 13 DO REGULAMENTO E DETALHA",nao,,sim,"CRITERIOS DE ELEGIBILIDADE CRITERIOS PREVISTO NO CAPITULO 7 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA, A SEREM VERIFICADOS PELA GESTORA NO MOMENTO DE CADA C",sim,LIMITE DE CONCENTRACAO EXTRAORDINARIO E O MONTANTE DO EXCESSO DE SUBORDINACAO EM RELACAO AS COTAS SENIORES LIMITADO A 20% (VINTE POR CENTO) DO PATRIMONIO LIQUIDO,sim,"EVENTOS DE AVALIACAO EVENTOS PREVISTOS NA CLAUSULA 17 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA, CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEM",sim,CLASSIFICACAO DE RISCO,nao_identificado,,pass_through,FLUXO DE CAIXA,10,0.7142857142857143
49793609000154,SOLUCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,2,5,data/raw/49793609000154/669068_regulamento_regulamento_669068_2024-05-24_2024-05-24.pdf,2024-05-24,ok,35,cedente_nomeado,indeterminado,,,,,,,sim,"OBJETIVO PROPORCIONAR AOS COTISTAS A VALORIZACAO DE SUAS COTAS, POR MEIO DA APLICACAO DOS RECURSOS DA CLASSE DO FUNDO PREPONDERANTEMENTE NA AQUISICAO DE DIREITOS CREDITORIOS.6.2.A...",sim,CEDENTE CEDE DIREITOS CREDITORIOS AO FUNDO E/OU A CLASSE. REGULAMENTO DOSOLUCREDFUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CNPJ,nao,,nao,,sim,"INDICE DE SUBORDINACAOEM CONJUNTO OU ISOLADAMENTE, O INDICE DE SUBORDINACAO JUNIOR, O INDICE DE SUBORDINACAO MEZANINO E O INDICE DE SUBORDINACAO SUBORDINADAS, CON",sim,MEZANIN,sim,"RESERVA DE CAIXARESERVA PARA PAGAMENTO DE DESPESAS E ENCARGOS DA CLASSE E/OU DO FUNDO, PREVISTA NO CAPITULO 13 DO REGULAMENTO E DETALHAD",nao,,sim,"CRITERIOS DE ELEGIBILIDADECRITERIOS PREVISTO NO CAPITULO 7 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA, A SEREM VERIFICADOS PELA GESTORA NO MOMENTO DE CADA CE",sim,"LIMITES DE CONCENTRACAO E O ATENDIMENTO DOS CRITERIOS DE ELEGIBILIDADE, CONFORME REGRAS DISPOSTAS NO ANEXO DA CLASSE UNICA (III)A ADMINISTRADORA SINALIZARA QUE AS",sim,"EVENTOS DE AVALIACAOEVENTOS PREVISTOS NA CLAUSULA 17 DO REGULAMENTO E DETALHADO NO ANEXO DA CLASSE UNICA, CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEMB",sim,CLASSIFICACAO DE RISCO,nao_identificado,,pass_through,FLUXO DE CAIXA,10,0.7142857142857143
54619680000155,SOMOS FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Não classificado,Revisar manualmente,baixa,Crédito PF,Crédito pessoal/consumo,descricao_lastro: regex `CONSUMIDOR`,Crédito PF,Crédito pessoal/consumo,documento_regulamento,3,14,data/raw/54619680000155/1187103_regulamento_regulamento_1187103_2026-05-07_2026-05-07.pdf,2026-05-07,ok,35,indeterminado,indeterminado,,,,,,,sim,"POLITICA DE INVESTIMENTO DOS FIDCS ESTABELECE QUE OS FIDCS DEVEM VOLTAR -SE, PRIMORDIALMENTE, A APLICACAO EM DIREITOS CREDITORIOS",nao,,nao,,nao,,sim,INDICE DE SUBORDINACAO E A RELACAO ENTRE O VALOR AGREGADO DE TODAS AS COTAS SUBORDINADAS EM CIRCULACAO E O PATRIMONIO LIQUIDO DO FUNDO INDICE REFERENCIAL INDICE Q,sim,MEZANIN,sim,"RESERVA DE AMORTIZACAO RESERVA PARA PAGAMENTO DA AMORTIZACAO OU DO RESGATE DAS COTAS, NOS TERMOS DO ITEM 16.2 DESTE REGULAMENTO RESERVA DE ENC",nao,,sim,CRITERIOS DE ELEGIBILIDADE A SEREM VERIFICADOS PELA GESTORA. A) QUE OS FIDCS NAO TENHAM PENDENTE NENHUM EVENTO DE AVALIACAO OU EVENTO DE LIQUIDACAO E B) OS FIDCS ESTE,sim,LIMITE DE CONCENTRACAO PARA SUBSCRICAO OU AQUISICAO DE COTAS PELO FUNDO. ALTERACOES NA CONDICAO ECONOMICO-FINANCEIRA E NA EXPECTATIVA DE DESEMPENHO/RESULTADO DOS,sim,EVENTOS DE AVALIACAO EVENTOS DEFINIDOS NO ITEM 22.2 DESTE REGULAMENTO CUJA OCORRENCIA ENSEJA A IMEDIATA CONVOCACAO DA ASSEMBLEIA PARA DELIBERAR SE TAIS EVENTOS,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,definido_textual,AMORTIZACAO,10,0.7142857142857143
