benchmark_confiavel,campos_nao_preenchidos,capacidade_ate_gatilho,categoria_risco_atual,categoria_risco_proposta,cedente,cedente_originador_literal,cnpj,cnpj_formatado,cnpj_numerico,comparabilidade_motivo,comparavel_flag,coorte,data_ref,documento_data,documento_id,excecao_asterisco_flag,excesso_vs_mercado,foco_exibicao,folga_pp,fonte_avaliacao_reclassificacao,fonte_documental,fonte_partes_recebivel,fundamento_avaliacao_reclassificacao,grupo_comparacao,middle_market_evidencia,middle_market_porte_documentado_flag,middle_market_status,minimo_estrutural_display,minimo_estrutural_formula,minimo_estrutural_natureza,minimo_estrutural_usado,minimo_junior_ajustado,minimo_junior_calculado,minimo_junior_literal,mvp_elegivel_flag,mvp_faixa_sub_atual,mvp_situacao_piso,mvp_slide_categoria,mvp_slide_categoria_fonte,mvp_slide_categoria_motivo,mvp_slide_categoria_original,mvp_slide_categoria_override_flag,n_comparaveis_categoria,nome_oficial_cvm,nome_referencia,observacao_complemento_manual,ordem,originador,pagina_clausula,papel_literal,pl_atual_brl,pl_classes_reportadas_brl,pl_subordinado_atual_brl,posicao_mercado,preco_cota_brl,preco_cota_classe_serie,preco_cota_display,preco_cota_documento_data,preco_cota_documento_id,preco_cota_excecao_asterisco_flag,preco_cota_fonte,preco_cota_natureza,preco_cota_status,reclassificacao_proposta_flag,sacado_devedor,situacao_regulatoria,status_avaliacao_reclassificacao,status_complemento_manual,status_curadoria_documental,status_identidade,status_preenchimento,status_sub_pl_atual,sub_pl_atual,subtipo_risco_diagnosticado,suporte_combinado_junior_mezanino,suporte_total,taxonomia_estrutural,texto_minimo,tipo_exibicao,tipo_recebivel_literal,nome_cvm,pl_publicado_brl,linhas_tabela_iv,contas_senior_reportadas,linhas_tabela_x_1_1,competencia_cvm,situacao_contas_senior,indicio_posicao_exclusiva,identidade_titular_cvm,ordem_pl
False,originador; sacado/devedor,,Agro / Revenda,Risco Corporativo,"a (i) Ultra-Som Equipamentos Médicos Ltda., sociedade limitada com sede na Cidade de Ribeirão Preto, Estado de São Paulo, na Rua Paschoal Bardaro, nº 2.005, 1º andar, Jardim Botânico, CEP 14.021-655, inscrita no CNPJ/MF sob o nº 07.149.505/0001-61, com filial na Cidade de Feira de Santana, Estado da Bahia, na Estrada Velha de Humildes, nº 9.984, Sala “Blue”, Humildes, CEP 44.135 -000, inscrita no CNPJ/MF sob o nº 07.149.505/0003 -23; (ii) Brazil 3 Business Participações Ltda. , sociedade limitad",Empresas do Conglomerado Blue Health,63679792000192,63.679.792/0001-92,63679792000192,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2026-01-26,1101558,False,,Recebíveis Comerciais,,regulamento 1101558,FundosNet/B3; documento 1101558; referência 2026-01-26; p. 92,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1101558 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1101558,Direitos decorrem de contratos de locação de equipamentos,Agro / Revenda,regulamento 1101558,,Candidato,N/D,direto no regulamento,junior_pl,0.2,,,0.2,True,15%–20%,incomparável,Risco Corporativo,regulamento 1101558,Direitos decorrem de contratos de locação de equipamentos,Agro / Revenda,True,0.0,BLUE HEALTH FIDC RECEBÍVEIS COMERCIAIS DE RESPONSABILIDADE LIMITADA,BLUE HEALTH FIDC RECEB LTDA,OBS continua fora da foto depois da descrição legível.,52,N/D,92,cedente,142173656.83,142173397.65529332,27430132.82988603,sem benchmark confiável,1000.0,Cotas Seniores,"Cotas Seniores: R$ 1.000,00",18/12/2025,1066557,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1066557,preço/valor unitário de emissão,localizado documentalmente,True,N/D,não medido,APLICAR_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.19293400367892913,Locação de equipamentos médicos,,,Agro / Revenda,"Cotas júnior / PL, mínimo de 20,0%; 21,0% para amortização por excesso de cobertura.","Agro, Indústria e Comércio","os direitos creditórios, de titularidade dos Cedentes, originados por meio da locação de Equipamentos aos Devedores, nos termos dos respectivos Contratos de Locação de Equipamentos, expressos em reais, juntamente com todos os direitos (inclusive direitos reais de garantia), privilégios, preferências, prerrogativas, seguros e ações a estes relacionadas, bem como reajustes monetários, juros, multa contratual e encargos, representados pelos Documentos Comprobatórios e pelos Documentos Adicionais, qu e atendam aos Critérios de Elegibilidade e as Condições de Cessão previstos neste Regulamento",BLUE HEALTH FIDC RECEBÍVEIS COMERCIAIS DE RESPONSABILIDADE LIMITADA,146081120.62,1.0,10.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,60.0
True,originador,-0.25,Financeiro,Agro / Revenda,"a MAQCAMPO SOLUÇÕES AGRÍCOLAS S.A. , sociedade por ações, com sede na cidade de Brasília, Distrito Federal, no Docusign Envelope ID: 5A498997-5E9C-4FDB-AAA6-D7EDA05D2564",Maqcampo,52968533000165,52.968.533/0001-65,52968533000165,Suporte total ou combinado; não representa mínimo júnior isolado.,True,Carteira 101,2026-06,2025-10-14,1049185,True,-0.3014595602812511,Multicarteira Financeiro,-0.2,"regulamento 994391, 106 páginas",FundosNet/B3; documento 1049185; referência 2025-10-14; p. 72,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1049185 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1049185 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=994391,Maqcampo cede vendas e serviços a clientes da cadeia agro,Financeiro,"regulamento 994391, 106 páginas",False,Não,"20,0%*",direto no regulamento,suporte_total_pl,0.2,,,,True,< 10%,abaixo do piso,Agro / Revenda,"regulamento 994391, 106 páginas",Maqcampo cede vendas e serviços a clientes da cadeia agro,Financeiro,True,12.0,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIO,OBS da foto: atrasos elevados; em discussão de possível solução de parcela dos vencidos.,4,N/D,72,cedente,113318733.22,113318733.2248122,0.0,abaixo do mercado,1000.0,Cotas Subordinadas | Cotas Subordinadas Júnior,"Cotas Subordinadas: R$1.000,00 | Cotas Subordinadas Júnior: R$1.000,00 | R$1.000,00",14/10/2025,1049185,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1049185,preço/valor unitário de emissão,localizado documentalmente — múltiplos valores/classes,True,"qualquer cliente da Cedente cujos Direitos Creditórios venham a ser cedidos ao Fundo, observadas as características e condições descritas neste Anexo Descritivo",abaixo do mínimo,APLICAR_ALTA,manual_aplicado,revisto — suporte estrutural total localizado,localizado,completo_para_folga,Calculado com classes reportadas e PL oficial reconciliado,0.0,"Máquinas e implementos agrícolas, vendas e serviços performados",,0.2,Financeiro,N/D,Financeiro,"os direitos creditórios performados originados da venda a prazo de Bens, assim como da prestação dos Serviços pela Cedente, representados pelos Documentos Comprobatórios, conforme o caso, detidas pela Cedente contra os Devedores",MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,107512257.69,1.0,2.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,61.0
True,originador; cedente; sacado/devedor; tipo de recebível,,Financeiro,Financeiro,N/D,N/D,49113994000141,49.113.994/0001-41,49113994000141,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2024-11-22,788104,False,0.13943881041645378,Crédito Pessoal,,regulamento 788104 apenas estrutural,FundosNet/B3; documento 788104; referência 2024-11-22; p. 53,N/D,"Nenhum originador, cedente, devedor ou tipo localizado",Financeiro,regulamento 788104 apenas estrutural,,Pendente,N/D,direto no regulamento,junior_pl,0.14,,,0.14,True,35%–60%,incomparável,Financeiro,N/D,N/D,Financeiro,False,12.0,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAP - RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CAP RESPONSABILIDADE LIMITADA,N/D,101,N/D,53,N/D,99273854.97,99273854.99061295,43769680.90915325,acima do mercado,1000.0,Cotas Subordinadas Júnior,"Cotas Subordinadas Júnior: R$ 1.000,00",22/11/2024,788104,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=788104,preço/valor unitário de emissão,localizado documentalmente,False,N/D,não medido,PENDENTE_DOCUMENTAL,sem_overlay,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.4408983706977049,Tipo de crédito não isolado,,,Financeiro,"Cotas júnior / PL: mínimo de 14,0%; 15,0% no último dia útil de cada mês.",Financeiro,N/D,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAP - RESPONSABILIDADE LIMITADA,103263271.49,1.0,41.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,63.0
False,originador; tipo de recebível,,Agro / Revenda,Risco Corporativo,"a ALTOMAX COMÉRCIO DE MEIAS E COBERTORES, IMPORTAÇÃO E EXPORTAÇÃO LTDA, sociedade limitada, com sede na cidade de Foz do Iguaçu, estado do Paraná, na Av",N/D,58288437000152,58.288.437/0001-52,58288437000152,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2026-02-24,1240668,False,,Recebíveis Comerciais,,regulamento e auditoria documental,FundosNet/B3; documento 1240668; referência 2026-02-24; p. 94,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1240668 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1240668,Estrutura de recebíveis comerciais com cedente e devedores do grupo,Agro / Revenda,regulamento e auditoria documental,False,Não,N/D,direto no regulamento,junior_pl,0.2,,,0.2,True,≥ 60%,incomparável,Risco Corporativo,regulamento e auditoria documental,Estrutura de recebíveis comerciais com cedente e devedores do grupo,Agro / Revenda,True,0.0,ALTOMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO RECEBÍVEIS COMERCIAIS DE RESP LTDA,ALTOMAX FIDC SEG RECEB COM LTD,N/D,50,N/D,94,N/D,89924502.54,89924502.53672034,58124586.41007054,sem benchmark confiável,1000.0,cotas subordinadas júnior,"cotas subordinadas júnior: R$ 1.000,00",2025-08-26,978340,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=978340,valor nominal unitário (VNU),localizado documentalmente,True,"os devedores dos Direitos Creditórios – Adicionais, cedidos ao Fundo pelos Cedentes Adicionais ou emitidos diretamente em face do Fundo, conforme aplicável, os quais serão pessoas fí sicas e jurídicas integrantes do Grupo Econômico da Cedente Altomax.",não medido,APLICAR_ALTA,sem_overlay,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.6463709530582691,Recebíveis comerciais Altomax / grupo econômico,,,Agro / Revenda,"Índice de Subordinação Mezanino: cotas júnior / PL, mínimo de 20,0%.","Agro, Indústria e Comércio",N/D,ALTOMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO RECEBÍVEIS COMERCIAIS DE RESP LTDA,102649212.08,1.0,3.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,64.0
False,originador; sacado/devedor,-0.01588350611980227,Agro / Revenda,Agro / Revenda,Maqnelson,Maqnelson,50536324000117,50.536.324/0001-17,50536324000117,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2025-06-04,918862,False,,Recebíveis Comerciais,-0.007941753059901135,regulamento 918862,FundosNet/B3; documento 918862; referência 2025-06-04; p. 111,cedente: IMG_8706.JPG | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=918862,Recebíveis performados de venda de bens na cadeia agro,Agro / Revenda,regulamento 918862,False,Não,"50,0%",direto no regulamento,junior_pl,0.5,,,0.5,True,35%–60%,abaixo do piso,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,MAQNELSON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,MAQNELSON FUNDO DE INVESTIMENTO EM DIREITOS CREDIT,OBS legível: houve desenquadramento da subordinação e haverá amortização de parcela da cota para reenquadramento; final cortado. Denominação cortada.,59,N/D,111,cedente,100033081.36,100033081.36199924,49222102.65001788,sem benchmark confiável,1000.0,N/D,"R$ 1.000,00",09/10/2024,756476,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=756476,preço/valor unitário de emissão,localizado documentalmente,False,N/D,abaixo do mínimo,MANTER_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,completo_para_folga,Calculado com classes reportadas e PL oficial reconciliado,0.49205824694009886,Venda a prazo de máquinas e implementos Maqnelson,,0.5,Agro / Revenda,"Cotas subordinadas / PL, mínimo de 50,0%; estrutura com uma única classe residual.","Agro, Indústria e Comércio","os direitos creditórios performados originados da venda a prazo de Bens, representados pelos Documentos Comprobatórios, conforme o caso, detidas pelas Cedentes contra as Devedoras",MAQNELSON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,100503156.4,1.0,2.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,65.0
True,preço unitário da cota; sacado/devedor,,Financeiro,Financeiro,Solfácil,Solfácil,42462306000100,42.462.306/0001-00,42462306000100,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2025-05-05,896879,False,-0.05403911245859247,Crédito Pessoal,,rating 1023995 + IMG_8704,FundosNet/B3; documento 896879; referência 2025-05-05; p. 12,originador: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1023995 | cedente: IMG_8704.JPG | tipo_recebivel: IMG_8704.JPG,Risco de financiamento solar,Financeiro,rating 1023995 + IMG_8704,False,Não,N/D,direto no regulamento,junior_pl,0.045,,,0.045,True,20%–35%,incomparável,Financeiro,N/D,N/D,Financeiro,False,12.0,IS GREEN SOLFÁCIL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,IS GREEN SOLFACIL II FIDC,OBS da foto: FIDC warehouse com finalidade de originar créditos para serem securitizados posteriormente em CRIs a mercado; texto final cortado pela foto.,1,Solfácil Energia,12,cedente,96077249.15,96077249.32026216,23771476.01026215,abaixo do mercado,,N/D,N/D,N/D,N/D,False,N/D,N/D,não localizado,False,N/D,não medido,MANTER_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.24742044782265862,Crédito solar / recebíveis para securitização,,,Financeiro,"Cotas subordinadas júnior / PL, mínimo de 4,5%.",Financeiro,créditos originados para securitização posterior em CRIs,IS GREEN SOLFÁCIL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,94134497.53,1.0,22.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,66.0
False,originador; cedente,,Agro / Revenda,Risco Corporativo,N/D,N/D,52340225000190,52.340.225/0001-90,52340225000190,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2026-03-25,1171206,False,,"Multicarteira Agro, Indústria e Comércio",,regulamento 1171206,FundosNet/B3; documento 1171206; referência 2026-03-25; p. 77,sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1171206 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1171206,"Instrumentos corporativos explícitos, com originadora e porte ainda ausentes",Agro / Revenda,regulamento 1171206,,Candidato,N/D,direto no regulamento,junior_pl,0.075,,,0.075,True,20%–35%,incomparável,Risco Corporativo,regulamento 1171206,"Instrumentos corporativos explícitos, com originadora e porte ainda ausentes",Agro / Revenda,True,0.0,INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,INOVA CREDTECH III FUNDO DE INVESTIMENTO,N/D,89,N/D,77,N/D,86060327.05,86060327.04986423,19065912.03999182,sem benchmark confiável,1000.0,N/D,"R$ 1.000,00",30/09/2025,1010103,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1010103,preço/valor unitário de emissão,localizado documentalmente,True,o devedor dos Direitos Creditórios Adquiridos,não medido,APLICAR_ALTA,sem_overlay,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.2215412454674354,"Duplicatas, notas comerciais e CCBs corporativas",,,Agro / Revenda,"Índice de Subordinação Mezanino B: cotas júnior / PL, mínimo de 7,5%.","Agro, Indústria e Comércio","os direitos creditórios originados pela Originadora e devidos pelos Devedores, os quais podem ser formalizados por Duplicatas, Notas Comerciais ou CCBs",INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,93738751.73,1.0,34.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,67.0
True,Sub/PL atual; originador; sacado/devedor,,Financeiro,Financeiro,Banco IBM,Banco IBM,54559035000194,54.559.035/0001-94,54559035000194,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2024-04-05,634463,False,,Multicarteira Financeiro,,regulamento 634437,FundosNet/B3; documento 634463; referência 2024-04-05; p. 50,cedente: IMG_8706.JPG | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=634437,Obrigação imediata é CDB do Banco IBM,Financeiro,regulamento 634437,False,Não,"10,0%",direto no regulamento,junior_pl,0.1,,,0.1,False,N/D,N/D,Financeiro,N/D,N/D,Financeiro,False,12.0,ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESP,N/D,66,N/D,50,cedente,97953864.1,96388955.04580168,12316754.23420504,sem benchmark confiável,1.0,Cotas Seniores | Cotas Subordinadas | cotas subordinadas júnior,"Cotas Seniores: R$ 1,00 | Cotas Subordinadas: R$1,00 | R$ 1,00 | cotas subordinadas júnior: R$ 1,00",2024-04-05,634437,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=634437,preço/valor unitário de emissão | valor nominal unitário (VNU),localizado documentalmente — múltiplos valores/classes,False,N/D,não medido,MANTER_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,N/D,,CDB Banco IBM vinculado a contratos de leasing,,0.1,Financeiro,"Cotas subordinadas júnior / PL, mínimo de 10,0%; estrutura com cotas seniores e juniores.",Financeiro,"os direitos creditórios consubstanciados nos Certificados de Depósito Bancário Vinculados , bem como todos e quaisquer outros encargos devidos por força dos Certificados de Depósito Bancário Vinculados , incluindo a totalidade dos respectivos acessórios, tais como encargos moratórios, multas, penalidades, indenizações, despesas, custas, honorários e demais encargos contratuais e legais previstos e relacionados nos Certificados de Depósito Bancário Vinculados , observado que o pagamento dos Certificados de Depósito Bancário Vinculados fica sujeito ao recebimento, pelo Banco IBM, dos valores devidos ao Banco IBM sob os Contratos de Leasing",ESTRATÉGIA VINCULADA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,88920178.41,1.0,9.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,68.0
False,originador; sacado/devedor; tipo de recebível,0.010124996090242507,Adquirência,Adquirência,Soulpay Soluções de Pagamentos,Soulpay Soluções de Pagamentos,48967719000122,48.967.719/0001-22,48967719000122,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2024-11-22,785770,False,,Recebíveis Comerciais,0.009618746285730381,N/D,FundosNet/B3; documento 785770; referência 2024-11-22; p. 82,cedente: IMG_8704.JPG,N/D,Agro / Revenda,N/D,,N/D,"5,0%",direto no regulamento,junior_pl,0.05,,,0.05,True,< 10%,até 2 p.p. acima,Adquirência,"FundosNet/B3 doc. 785770, p. 14; IMG_8704.JPG",Soulpay atua como subcredenciadora; créditos contra Redecard decorrem de transações com instrumentos de pagamento.,Agro / Revenda,True,0.0,SOULPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SOULPAY FIDC,OBS da foto: Risco Rede.,10,N/D,82,cedente,78431250.09,78431250.08938673,4675972.799988379,sem benchmark confiável,1000.0,Cotas Seniores,"Cotas Seniores: R$1.000,00",12/04/2023,445363,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=445363,valor nominal unitário (VNU),localizado documentalmente,False,N/D,folga estreita,fora da revisão Financeiro/Agro,manual_aplicado,revisto — mínimo júnior localizado,localizado,completo_para_folga,Calculado com classes reportadas e PL oficial reconciliado,0.059618746285730384,N/D,,0.05,Agro / Revenda,"Cotas subordinadas júnior / PL, mínimo de 5,0%.","Agro, Indústria e Comércio",N/D,SOULPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,79559182.08,1.0,2.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,69.0
False,preço unitário da cota; originador; sacado/devedor,,Agro / Revenda,Agro / Revenda,AGROMERCANTIL,AGROMERCANTIL,57752597000148,57.752.597/0001-48,57752597000148,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2026-05-21,1200681,False,,"Multicarteira Agro, Indústria e Comércio",,IMG_8706,FundosNet/B3; documento 1200681; referência 2026-05-21; p. 44,cedente: IMG_8706.JPG | tipo_recebivel: IMG_8706.JPG,Cedente Agromercantil e lastro de grãos,Agro / Revenda,IMG_8706,False,Não,N/D,direto no regulamento,junior_pl,0.3,,,0.3,True,20%–35%,incomparável,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,AGROMERCANTIL CRÉDITO AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,AGROMERCANTIL CREDITO AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Denominação cortada pela largura da coluna na foto.,74,N/D,44,cedente,68736909.66,68736909.65993586,22327744.159950003,sem benchmark confiável,,N/D,N/D,N/D,N/D,False,N/D,N/D,não localizado,False,N/D,não medido,MANTER_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,estrutura_incomparavel,Calculado com classes reportadas e PL oficial reconciliado,0.3248290368361318,Comercialização de grãos,,,Agro / Revenda,"Totalidade das cotas subordinadas júnior / PL, mínimo de 30,0%.","Agro, Indústria e Comércio",Comercializadora de grãos,AGROMERCANTIL CRÉDITO AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,70126261.05,1.0,4.0,1.0,2026-07,mais de 1 conta senior reportada,False,nao publicada,71.0
